variant,screen_date,trade_date,ticker,Efficiency,Quality,Valuation_Alt,Volatility,Composite_Ret,Total_Score,base_score,residual_score,residual_raw,Final_Score,Region,Weight
Residual_55,2020-09-30,2020-10-01,US1,0.9678375244601005,1.1771223801427217,5.472938043140816,0.18638501308109431,0.18039040965686978,0.5478154245817124,0.75,0.75,0.06874739467177426,0.75,US,0.08664362495173045
Residual_55,2020-09-30,2020-10-01,US6,0.5453340085964123,1.0906992460056282,5.6658470264114325,0.1864226201679851,0.10166259474925371,0.07671295377697974,0.625,0.5,-0.0099804202358418,0.55625,US,0.08662614630922902
Residual_55,2020-09-30,2020-10-01,US4,0.5295554174217492,1.049668393370318,4.764162389025374,0.21631181845905711,0.11454909531734363,-0.3076758519602001,0.375,0.625,0.002906080332248114,0.5125,US,0.07465645328610816
Residual_55,2020-09-30,2020-10-01,US7,0.24931204933644127,1.0141785333274738,5.881482584750728,0.18142129847051133,0.04523051571496136,-0.29387673670085146,0.5,0.375,-0.06641249927013415,0.43125,US,0.08901420784752358
Residual_55,2020-09-30,2020-10-01,JP4.T,1.3600551891078816,1.121528256605941,5.684289154211132,0.1859488305952756,0.252900671959647,0.5971064368515789,1.0,1.0,-0.10248407010212195,1.0,JP,0.08684686598094696
Residual_55,2020-09-30,2020-10-01,JP1.T,1.2196430151914677,1.1143238525548969,5.219996824744055,0.1996229790067019,0.24346877201723693,0.35193281767887596,0.625,0.875,-0.11191597004453198,0.7625000000000001,JP,0.08089786682063059
Residual_55,2020-09-30,2020-10-01,JP2.T,0.798683561487705,1.2338032390140863,5.016040526174803,0.20073879250332807,0.1603267737252995,0.5494905404749173,0.75,0.75,-0.1950579683364694,0.75,JP,0.08044819323974946
Residual_55,2020-09-30,2020-10-01,JP3.T,0.8393722485858114,1.1678497939130261,5.9128792081830435,0.18943361277987986,0.15900531751678165,0.5516040337364303,0.875,0.625,-0.19637942454498725,0.7375,JP,0.08524924871061179
Residual_55,2020-09-30,2020-10-01,JP7.T,0.4366896786495404,1.0145392759847287,5.243840321861297,0.19504268652745368,0.08517312810261679,-0.5208320730110535,0.25,0.5,-0.2702116139591521,0.3875,JP,0.08279763500770179
Residual_55,2020-09-30,2020-10-01,JP5.T,0.2697990733425187,1.0593378839904866,5.515725873527286,0.1942118932325281,0.05239818882623226,-0.35271131105913,0.375,0.375,-0.30298655323553664,0.375,JP,0.0831518240270001
Residual_55,2020-12-31,2021-01-01,US1,0.9531638218060586,1.2104278280981666,5.503440442621628,0.1871769740942488,0.17841031998176782,0.9796880603938685,0.875,1.0,0.03188604806627001,0.9437500000000001,US,0.08702159599815447
Residual_55,2020-12-31,2021-01-01,US5,0.6274189649104974,1.1963948341018396,6.234821304522549,0.19562214705705394,0.12273704502010589,1.0298856093207904,1.0,0.875,-0.023787226895391922,0.9312500000000001,US,0.08326480035533071
Residual_55,2020-12-31,2021-01-01,US6,0.6046623638890686,1.054366511153122,5.190593423052897,0.19265619910793175,0.11649195277048507,-0.06486686977601533,0.5,0.75,-0.030032319145012736,0.6375000000000001,US,0.08454666444790325
Residual_55,2020-12-31,2021-01-01,US7,0.4007101040810223,1.0801443180312509,5.548101687838972,0.1871376875184791,0.07498796224301159,0.04709269340378387,0.625,0.625,-0.07153630967248621,0.625,US,0.08703986479569127
Residual_55,2020-12-31,2021-01-01,US3,0.25754960601682597,1.1137511999777683,5.544432366017454,0.19319201899181404,0.04975652837693687,0.054671261792616,0.75,0.5,-0.09676774353856094,0.6125,US,0.08431217347791638
Residual_55,2020-12-31,2021-01-01,US4,-0.18014522191304916,1.0067285894681717,5.924428054946946,0.2104716715312221,-0.037915465974402394,-0.522490706481652,0.375,0.375,-0.1844397378899002,0.375,US,0.07739017275477122
Residual_55,2020-12-31,2021-01-01,JP2.T,1.2610376705106077,1.2035194897171682,5.1844375532909135,0.20213302454598556,0.2548973584067331,0.8804100496395324,1.0,1.0,-0.047022074468590636,1.0,JP,0.08058276996731475
Residual_55,2020-12-31,2021-01-01,JP4.T,1.0488504611990022,1.1608745712980706,5.4312982201371724,0.19238961688835118,0.20178793840324646,0.6739792525406838,0.875,0.875,-0.1001314944720773,0.875,JP,0.08466381545548456
Residual_55,2020-12-31,2021-01-01,JP3.T,0.7867736094585468,1.09269789547665,5.2239369796843675,0.1927650902078302,0.15166248580041694,0.09109434123418325,0.625,0.75,-0.1502569470749068,0.6937500000000001,JP,0.0844989048703026
Residual_55,2020-12-31,2021-01-01,JP1.T,0.4446798768330553,1.146200678772435,5.2957934801595545,0.20628362440577283,0.0917301766934353,0.10273377346278584,0.75,0.5,-0.21018925618188844,0.6125,JP,0.07896137692319366
Residual_55,2020-12-31,2021-01-01,JP5.T,0.5139143568222454,1.0335621802030799,5.549340341409313,0.19684123251754196,0.10115953540535062,-0.18826981972160584,0.375,0.625,-0.20075989746997314,0.5125,JP,0.08274912126622232
Residual_55,2020-12-31,2021-01-01,JP0.T,0.2761084365377975,1.1113239124116048,5.635188745135876,0.19169919525288437,0.052929765086827875,0.008117311897360875,0.5,0.375,-0.24898966778849588,0.43125,JP,0.08496873968771479
Residual_55,2021-03-31,2021-04-01,US3,1.0927452594439928,1.1600250873931668,5.320997125902101,0.18793470027113834,0.20536475280631408,1.0287534343035367,1.0,1.0,0.22177341929131192,1.0,US,0.0860899982137682
Residual_55,2021-03-31,2021-04-01,US7,0.5093377218722099,1.1590102842731365,5.533910576276096,0.18488177330892663,0.09416726123286305,0.7217939860567246,0.875,0.875,0.11057592771786089,0.875,US,0.08751159035895172
Residual_55,2021-03-31,2021-04-01,US1,0.29178111346491303,1.0400966822405746,5.667957670229393,0.19306608446968265,0.05633303709887496,0.12378649110907877,0.75,0.75,0.07274170358387279,0.75,US,0.08380186533066615
Residual_55,2021-03-31,2021-04-01,US4,-0.2681688753007482,1.011383173100176,5.805607135040636,0.20517645013446953,-0.05502193787076074,-0.304880200368058,0.5,0.5,-0.038613271385762905,0.5,US,0.07885553142206961
Residual_55,2021-03-31,2021-04-01,US0,0.24616922280789566,0.933378723777345,5.252644367360816,0.19707976389130535,0.04851497230828622,-0.46166904851896395,0.25,0.625,0.06492363879328406,0.45625,US,0.08209517654775894
Residual_55,2021-03-31,2021-04-01,US5,-0.553370509080679,1.0709628792609798,6.857843302170157,0.19252603885369612,-0.10653823213175641,0.04659515592769123,0.625,0.25,-0.09012956564675857,0.41875,US,0.08403693394919058
Residual_55,2021-03-31,2021-04-01,JP3.T,1.198500062980531,1.0680977417639046,5.419817408546553,0.1869829753866757,0.2240991077772179,0.4567315055434124,0.875,0.875,0.0666142058618362,0.875,JP,0.08652818780527485
Residual_55,2021-03-31,2021-04-01,JP2.T,0.9657197653684128,1.1747336459093185,5.668880705255351,0.19566622868359623,0.18895874445484476,1.0318614379505626,1.0,0.75,0.03147384253946308,0.8625,JP,0.0826882498809247
Residual_55,2021-03-31,2021-04-01,JP4.T,0.7270173312355549,1.1522113092960162,5.297937757417309,0.195805819031331,0.1423542239925503,0.4235833797658273,0.75,0.625,-0.015130677922831404,0.68125,JP,0.08262930126738725
Residual_55,2021-03-31,2021-04-01,JP6.T,1.2419448098580905,0.9645680989077968,4.845387613336731,0.20638183769809063,0.25631485217811845,-0.5011922594128011,0.25,1.0,0.09882995026273673,0.6625000000000001,JP,0.07839497017327435
Residual_55,2021-03-31,2021-04-01,JP0.T,0.6272922210550324,1.0741888048220871,5.407093390281139,0.18531505185344294,0.1162466904720747,-0.04397760941581029,0.625,0.375,-0.041238211443307006,0.48750000000000004,JP,0.08730698261597669
Residual_55,2021-03-31,2021-04-01,JP5.T,0.1823578316174117,1.1258707635644514,5.203560628276147,0.20208659747480273,0.03685207371444573,-0.2969762559675282,0.5,0.25,-0.12063282820093597,0.36250000000000004,JP,0.08006121243475676
Residual_55,2021-06-30,2021-07-01,US3,2.116568354846402,1.210888356208093,5.31212330974883,0.18824864215120835,0.39844111882005206,1.0218611856244484,1.0,1.0,0.34702145271612883,1.0,US,0.08600800033827187
Residual_55,2021-06-30,2021-07-01,US1,1.2495531652822187,1.1387207713016632,5.082017951673665,0.1967722289667767,0.2458773615450733,0.45295065671787205,0.875,0.875,0.19445769544115013,0.875,US,0.08228238996344367
Residual_55,2021-06-30,2021-07-01,US4,0.40364010512282567,1.1338733973080635,5.885670849996925,0.20134393499578582,0.08127048708754236,0.3309051311742085,0.75,0.75,0.029850820983619204,0.75,US,0.08041408984163952
Residual_55,2021-06-30,2021-07-01,US7,0.21014690709554673,1.1646275157400392,5.680094359964582,0.1868000127486508,0.03925544492453766,0.3117919127735437,0.625,0.625,-0.0121642211793855,0.625,US,0.08667499021858226
Residual_55,2021-06-30,2021-07-01,US6,-0.6180025303411094,0.9511213389321858,5.961017658219388,0.203392578097388,-0.1256971279167875,-0.5587162083543422,0.375,0.5,-0.17711679402071065,0.44375000000000003,US,0.07960413024544022
Residual_55,2021-06-30,2021-07-01,US2,-0.861838736835562,0.8962115312468857,6.999450524724822,0.18260794211365866,-0.157378598167377,-0.5740289361260515,0.25,0.375,-0.20879826427130013,0.31875000000000003,US,0.0886647595411969
Residual_55,2021-06-30,2021-07-01,JP3.T,2.3219569364478727,1.1769102148286779,5.46056455603754,0.18313124764624159,0.4252228707525438,1.295600737885372,1.0,0.875,0.44956294622751763,0.9312500000000001,JP,0.08841139612119404
Residual_55,2021-06-30,2021-07-01,JP1.T,2.2256684248837133,1.0334369611445846,5.097572438148377,0.19617180768562775,0.43661339821826184,-0.08925454863619761,0.625,1.0,0.46095347369323564,0.83125,JP,0.08253423093172908
Residual_55,2021-06-30,2021-07-01,JP0.T,1.9750107134821542,1.0806636356605386,5.394837785139853,0.1929289022080058,0.3810366488011623,0.343230342859276,0.875,0.75,0.4053767242761361,0.80625,JP,0.0839215332307452
Residual_55,2021-06-30,2021-07-01,JP2.T,0.882944019652269,1.1009408913305736,5.468633408423764,0.18554478504387517,0.16382565833215534,0.10707837159530409,0.75,0.5,0.18816573380712917,0.6125,JP,0.08726135457804293
Residual_55,2021-06-30,2021-07-01,JP6.T,1.3499631720988687,1.0187909337626149,5.056325548548228,0.20478973906508322,0.27645860576159936,-0.5798514509596255,0.125,0.625,0.30079868123657316,0.4,JP,0.07906103768546138
Residual_55,2021-06-30,2021-07-01,JP7.T,0.5495146363591807,1.1120155561218106,4.748427998985469,0.21541298091257458,0.11837258587322057,-0.3007155059939056,0.375,0.375,0.14271266134819438,0.375,JP,0.07516208730425314
Residual_55,2021-09-30,2021-10-01,US1,1.1724736318192848,1.163069021086174,5.123907743072914,0.19758992267124204,0.23166897424524277,0.7500290344759476,0.875,1.0,0.27273862477733907,0.9437500000000001,US,0.08105290362769613
Residual_55,2021-09-30,2021-10-01,US3,1.2959735157803125,1.1696503487336947,5.937323779343379,0.17396363809242113,0.2254522676765689,0.9424296457149071,1.0,0.875,0.2665219182086651,0.9312500000000001,US,0.09206083027286278
Residual_55,2021-09-30,2021-10-01,US6,0.3241441090754454,0.9630078798323479,5.253731304615567,0.19940338326215207,0.06463543201413986,-0.217371963432426,0.5,0.75,0.10570508254623612,0.6375000000000001,US,0.08031577347422016
Residual_55,2021-09-30,2021-10-01,US2,0.16292032527753852,0.9411108485726529,6.286284554011546,0.18455292863390266,0.030067423163957774,-0.19303090752083266,0.625,0.625,0.07113707369605403,0.625,US,0.08677855766702847
Residual_55,2021-09-30,2021-10-01,US7,-0.2965024523341175,1.1260319106602348,6.66735087085169,0.18312459019244592,-0.0542968900747405,0.3149229537480751,0.75,0.375,-0.013227239542644246,0.5437500000000001,US,0.08745541460732102
Residual_55,2021-09-30,2021-10-01,US0,-0.17344070171425277,0.8863743718560584,6.031158705326274,0.1936292221587895,-0.03358318816360539,-0.540944814948108,0.25,0.5,0.007486462368490858,0.3875,US,0.08271084695543783
Residual_55,2021-09-30,2021-10-01,JP1.T,2.4670134417196854,1.2532627263763512,5.0689160386145575,0.19728083724056342,0.4866944772661834,0.9414457477967987,1.0,0.875,0.6343224938733214,0.9312500000000001,JP,0.08117989148914244
Residual_55,2021-09-30,2021-10-01,JP0.T,2.6767514197898716,1.1379724060490792,5.438307823814269,0.18388072768169078,0.4922029988939605,0.6604393689476727,0.75,1.0,0.6398310155010986,0.8875000000000001,JP,0.08709578846022137
Residual_55,2021-09-30,2021-10-01,JP3.T,1.675308759954696,1.2037721168804851,5.615245582744297,0.18950964595400027,0.3174871699626497,0.6761337905722715,0.875,0.75,0.46511518656978773,0.80625,JP,0.0845088221206613
Residual_55,2021-09-30,2021-10-01,JP6.T,1.2779044641483426,1.0421599128886574,5.29423327117039,0.19675216143702598,0.2514304654312109,-0.18436810488971483,0.625,0.625,0.3990584820383489,0.625,JP,0.08139802299047205
Residual_55,2021-09-30,2021-10-01,JP7.T,0.19444965062570946,1.0407530700304553,4.976808139264297,0.21386587834784881,0.04158614532549968,-0.6130463714516762,0.25,0.5,0.1892141619326377,0.3875,JP,0.07488448874498638
Residual_55,2021-09-30,2021-10-01,JP4.T,-0.029181684958995462,1.0186144233786891,5.575845748477877,0.19880217771242617,-0.00580138251916625,-0.5829929517514444,0.375,0.375,0.14182663408797178,0.375,JP,0.08055865958995014
Residual_55,2021-12-31,2022-01-03,US1,1.3033056565204748,1.1541876867007081,5.353510556165294,0.18807427159549878,0.24511826201638162,0.801136088832435,0.875,1.0,0.33029478317931754,0.9437500000000001,US,0.08412697262486832
Residual_55,2021-12-31,2022-01-03,US3,0.7844292636005876,1.1899850968796593,6.212424689686336,0.1706160330793593,0.13383620918689532,0.8499237435530032,1.0,0.875,0.21901273034983126,0.9312500000000001,US,0.09273524189017553
Residual_55,2021-12-31,2022-01-03,US6,0.4524635260519029,1.0154823574801537,5.196960264389748,0.19798331510206577,0.08958022885052563,-0.09071187484491676,0.5,0.75,0.17475675001346155,0.6375000000000001,US,0.0799164267443438
Residual_55,2021-12-31,2022-01-03,US7,-0.1571062723979941,1.1244735482694985,6.137440776246705,0.18612057308501936,-0.029240709453965823,0.16909954603796729,0.75,0.5,0.05593581170897011,0.6125,US,0.08501004932286058
Residual_55,2021-12-31,2022-01-03,US0,0.20212459418376583,0.8585661433767161,5.796750918903204,0.18616199362203162,0.037627917413293945,-0.5926419972832293,0.25,0.625,0.12280443857622987,0.45625,US,0.08499113481820857
Residual_55,2021-12-31,2022-01-03,US4,-0.44359405894059806,1.1033491605290686,6.479510256141026,0.1965909629727256,-0.08720658321611217,0.03543951058148638,0.625,0.25,-0.0020300620531762403,0.41875,US,0.08048243346847883
Residual_55,2021-12-31,2022-01-03,JP0.T,3.286002881643542,1.1752657346414765,5.616032931758102,0.18121305866881043,0.5954666329771513,0.8322308176268898,1.0,1.0,0.568048027003866,1.0,JP,0.08731224567470867
Residual_55,2021-12-31,2022-01-03,JP6.T,2.25913066800198,1.1298185813602621,5.1641191554015435,0.19364386643829165,0.437466797341224,0.29645312544126246,0.75,0.875,0.41004819136793885,0.8187500000000001,JP,0.08170730831280212
Residual_55,2021-12-31,2022-01-03,JP1.T,2.189020637410004,1.2302891768395596,5.4776055465574665,0.1936645595943132,0.42393571768687116,0.7472291727623425,0.875,0.75,0.396517111713586,0.80625,JP,0.08169857784563478
Residual_55,2021-12-31,2022-01-03,JP3.T,0.7925281691267421,1.1361326979485296,5.96830809562566,0.18717600899307674,0.1483422597117337,0.1587826952567939,0.625,0.625,0.12092365373844859,0.625,JP,0.08453070018466845
Residual_55,2021-12-31,2022-01-03,JP4.T,0.05981483813598308,0.9833977662954522,5.612184805889856,0.1927432241963089,0.011528904757109715,-0.7012940046912154,0.25,0.5,-0.015889701216175407,0.3875,JP,0.08208910670624535
Residual_55,2021-12-31,2022-01-03,JP7.T,-0.60607852787647,1.072466017886845,6.162691479481391,0.2098429782686886,-0.12718132335430088,-0.3825895796434202,0.375,0.375,-0.154599929327586,0.375,JP,0.07539980240700504
Residual_60,2019-03-29,2019-04-01,US3,0.8545746539293946,1.1886907183467323,5.943508246787853,0.19074445087660252,0.163005373096825,1.022931813937737,1.0,1.0,0.23518632139647402,1.0,US,0.08330333480064775
Residual_60,2019-03-29,2019-04-01,US7,0.6698292248616894,1.1634901289726343,5.53124362314792,0.19441983844028282,0.13022808968018953,0.5028262262368348,0.875,0.875,0.20240903797983859,0.875,US,0.08172853645087214
Residual_60,2019-03-29,2019-04-01,US0,0.382220062102928,1.1153829821077177,5.3571591291259555,0.18666609968017778,0.0713475282122689,-0.06110086966937517,0.5,0.75,0.14352847651191794,0.6499999999999999,US,0.08512337741005825
Residual_60,2019-03-29,2019-04-01,US4,0.37800710835342216,1.0121143495079874,6.184439531788835,0.18598300747727037,0.07030289885935587,0.04948899076808164,0.625,0.625,0.1424838471590049,0.625,US,0.08543602487276294
Residual_60,2019-03-29,2019-04-01,US6,0.24935652631151684,1.2430332741876966,5.4688653221762165,0.1935895608383858,0.04827282042083194,0.34021989169174566,0.75,0.5,0.12045376872048097,0.6000000000000001,US,0.08207905831247
Residual_60,2019-03-29,2019-04-01,US1,0.20112349388091916,0.9688995871838028,5.861479244518645,0.20503510498073224,0.04123737668196592,-0.4755342941434701,0.375,0.375,0.11341832498161496,0.375,US,0.07749721129087882
Residual_60,2019-03-29,2019-04-01,JP0.T,2.978776301814921,1.0551364248937216,5.441489812050391,0.18853916523730255,0.5616159973728444,0.6400913507353692,0.875,1.0,0.42372912438492,0.95,JP,0.08427770873356744
Residual_60,2019-03-29,2019-04-01,JP3.T,2.2408765313705175,1.1115201716194896,5.852539880576719,0.1708659864614982,0.3828895790710439,0.7803579473048027,1.0,0.875,0.24500270608311958,0.925,JP,0.09299480359901702
Residual_60,2019-03-29,2019-04-01,JP4.T,1.1330970572123225,1.1239792872203194,5.307475337813498,0.1901656662889726,0.2154761568548554,0.1558745115566786,0.625,0.625,0.07758928386693109,0.625,JP,0.08355687523842331
Residual_60,2019-03-29,2019-04-01,JP6.T,1.5231127288628517,1.005969924782925,4.907976886119419,0.2086747956917945,0.31783523751102716,-0.36190723376996825,0.25,0.75,0.17994836452310284,0.5499999999999999,JP,0.07614551053021176
Residual_60,2019-03-29,2019-04-01,JP1.T,0.6348233102155534,1.1118144686633942,5.534945971897186,0.199350330624242,0.12655223677944633,0.022934410545459673,0.5,0.5,-0.011334636208477985,0.5,JP,0.07970716077060302
Residual_60,2019-03-29,2019-04-01,JP5.T,0.5202800168817132,1.1441658783069588,6.047688658704801,0.1802561215260082,0.09378365795058369,0.34985392996221065,0.75,0.25,-0.044103215037340625,0.45000000000000007,JP,0.08815039799048763
Residual_60,2019-06-28,2019-07-01,US0,0.6939935280047058,1.100273522305198,5.4312358599467725,0.19610543166679412,0.1360959003833242,0.4218909971408872,1.0,1.0,0.21598573353582684,1.0,US,0.08093450340800426
Residual_60,2019-06-28,2019-07-01,US4,0.6837949256537935,1.0684857542845076,5.611997325380509,0.18663583783899979,0.12762063885945232,0.3421078477536663,0.625,0.875,0.20751047201195502,0.775,US,0.08504098629361802
Residual_60,2019-06-28,2019-07-01,US6,0.1514779469900345,1.2252810012455806,5.311004550304286,0.1968734370779854,0.029821984065444968,0.4148966228513166,0.75,0.625,0.10971181721794764,0.675,US,0.08061877703327344
Residual_60,2019-06-28,2019-07-01,US3,0.003090180124594379,1.149660105818449,6.516433192303241,0.18205196226366532,0.0005625733554305845,0.41634395467843466,0.875,0.5,0.08045240650793324,0.65,US,0.08718222825073077
Residual_60,2019-06-28,2019-07-01,US5,0.2610486477225591,1.0180938466587388,5.864415407691479,0.1930640533014278,0.0503991100381738,-0.18654726959332474,0.375,0.75,0.13028894319067647,0.6,US,0.08220948154851007
Residual_60,2019-06-28,2019-07-01,US7,-0.4074014761737792,1.1430357995855465,6.698562938639541,0.1805977965251948,-0.07357580889809617,0.0672011220203802,0.5,0.25,0.006314024254406488,0.35,US,0.08788421582624387
Residual_60,2019-06-28,2019-07-01,JP0.T,2.593041599831688,1.1189549144934365,5.234279646003537,0.19122766253065154,0.4958612839805548,1.0611792498621084,1.0,1.0,0.3617844340218035,1.0,JP,0.08299895275360723
Residual_60,2019-06-28,2019-07-01,JP3.T,1.530315316580416,1.0168575307818402,5.713063452556926,0.17503743977365457,0.2678624750606457,0.34420561153178214,0.75,0.875,0.13378562510189443,0.8250000000000001,JP,0.09067600479125149
Residual_60,2019-06-28,2019-07-01,JP4.T,0.7448927527287945,0.9898571930364448,5.61932287721097,0.19026246731900937,0.1417251330222292,-0.22573025687629975,0.375,0.75,0.007648283063477905,0.6,JP,0.08342000369916643
Residual_60,2019-06-28,2019-07-01,JP5.T,0.5357818896202675,1.1472271261894185,5.686623197672296,0.18500946314338063,0.09912471976059171,0.460609021584705,0.875,0.375,-0.03495213019815957,0.575,JP,0.08578856161138027
Residual_60,2019-06-28,2019-07-01,JP1.T,0.5154783620425573,1.0618958751672347,5.321144562729899,0.20918935945520378,0.10783258836870017,-0.1758282516306289,0.5,0.5,-0.02624426159005111,0.5,JP,0.0758723855214208
Residual_60,2019-06-28,2019-07-01,JP6.T,0.6681666798605249,0.9517692295032764,5.4713030310420026,0.20512984195946404,0.13706092544236928,-0.5338380898697774,0.25,0.625,0.002984075483617991,0.475,JP,0.07737389926279337
Residual_60,2019-09-30,2019-10-01,US1,1.2197614385684274,1.0955070566918068,5.000191994652917,0.2007107523690375,0.24481923604580857,0.5633827565856264,1.0,1.0,0.2844979857230958,1.0,US,0.07961010725620324
Residual_60,2019-09-30,2019-10-01,US2,0.7259673197311937,0.9891533559679951,5.553695235838182,0.19107218603997417,0.13871216277462003,-0.04376783047991985,0.625,0.875,0.17839091245190727,0.775,US,0.08362600991140304
Residual_60,2019-09-30,2019-10-01,US7,-0.042292613411366975,1.1277501498683065,6.221559073008055,0.18548245448877032,-0.007844537742285032,0.39991309485986465,0.75,0.5,0.03183421193500222,0.6000000000000001,US,0.08614617790999589
Residual_60,2019-09-30,2019-10-01,US0,0.26402280852262855,1.0003713040480042,5.5796142974619665,0.1934304437785735,0.05107004902019737,-0.2271304581952055,0.5,0.625,0.09074879869748463,0.575,US,0.08260646158607579
Residual_60,2019-09-30,2019-10-01,US4,0.35160249454768994,0.9641334784823703,5.315021154611498,0.19065890294230356,0.06703614588223983,-0.42878998256635315,0.25,0.75,0.10671489555952708,0.5499999999999999,US,0.08380728241370247
Residual_60,2019-09-30,2019-10-01,US3,-0.582881524967334,1.2023648460148997,6.468933954836935,0.19030984004637572,-0.11092808978252089,0.5395145959835123,0.875,0.25,-0.07124934010523364,0.5,US,0.08396100022825184
Residual_60,2019-09-30,2019-10-01,JP0.T,2.756493251246148,1.2042750737814496,5.371448409084424,0.18919584068919254,0.5215170580236006,1.292631892897783,1.0,1.0,0.44890966283588013,1.0,JP,0.08445536892019567
Residual_60,2019-09-30,2019-10-01,JP5.T,1.1237282195908729,1.2248688075967424,5.657349077154853,0.1793865367748975,0.2015817135886282,0.7294389944964809,0.875,0.875,0.12897431840090776,0.875,JP,0.08907359945090536
Residual_60,2019-09-30,2019-10-01,JP4.T,0.9115111071193166,1.0888192987747578,5.133346436701674,0.19547215108159388,0.17817503684337796,0.02183944921481576,0.75,0.75,0.1055676416556575,0.75,JP,0.08174363680533982
Residual_60,2019-09-30,2019-10-01,JP3.T,0.9143586200386836,0.9605180083505109,5.783233957061596,0.1829922962327754,0.16732058346111053,-0.15337203649423706,0.625,0.625,0.09471318827339005,0.625,JP,0.08731845467006291
Residual_60,2019-09-30,2019-10-01,JP1.T,0.7307815733064804,1.0461205705403853,5.099312360745737,0.2101481460572176,0.1535723928031335,-0.20538227837930773,0.5,0.5,0.08096499761541305,0.5,JP,0.07603495354758821
Residual_60,2019-09-30,2019-10-01,JP6.T,0.38069409663123666,0.9771796903283102,5.62189077232404,0.19577557176680047,0.07453060443622594,-0.3955592018582055,0.375,0.375,0.0019232092485054937,0.375,JP,0.08161694730027584
Residual_60,2019-12-31,2020-01-01,US1,1.5418204891671443,1.1017678366229897,5.187258840435708,0.19857887868468793,0.30617298387188857,0.7371931510542875,1.0,1.0,0.35330359942913425,1.0,US,0.08066222570609365
Residual_60,2019-12-31,2020-01-01,US4,0.5621693605897656,1.004537841281647,5.3934137566355735,0.19434556424769095,0.10925512158658164,-0.169139675648988,0.625,0.875,0.15638573714382728,0.775,US,0.08241924324299363
Residual_60,2019-12-31,2020-01-01,US7,0.45066839075976717,1.0781142839830462,5.59149682067038,0.1893891160050697,0.08535168813741963,0.09677087087911014,0.75,0.75,0.13248230369466527,0.75,US,0.08457621362200407
Residual_60,2019-12-31,2020-01-01,US3,0.14501764782440002,1.3051251451979957,5.610526559383805,0.18992043924177107,0.027541815372618517,0.6747088862310425,0.875,0.375,0.07467243092986416,0.575,US,0.08433960239812004
Residual_60,2019-12-31,2020-01-01,US2,0.21092950444827852,0.9766376021905095,6.125982466266695,0.19171285858068193,0.04043789825678614,-0.17146249956794257,0.5,0.5,0.08756851381403179,0.5,US,0.08355106929974769
Residual_60,2019-12-31,2020-01-01,US0,0.24098860816330644,0.9615868901228469,5.703470429262168,0.19387491916861466,0.04672164692821799,-0.3942098555120815,0.25,0.625,0.09385226248546363,0.475,US,0.08261932178548818
Residual_60,2019-12-31,2020-01-01,JP4.T,2.7309045493929514,1.0786713619676151,5.437077527638565,0.18644849966060642,0.5091730559506402,0.7122286535723154,0.875,1.0,0.45747481471968615,0.95,JP,0.08591012725811487
Residual_60,2019-12-31,2020-01-01,JP0.T,1.4080402883792873,1.2156211759822604,5.382987802134679,0.1929177554456551,0.271635972011185,0.8149350083421064,1.0,0.75,0.21993773078023096,0.85,JP,0.08302923852667103
Residual_60,2019-12-31,2020-01-01,JP3.T,2.1364776516466337,1.0416305766710927,5.325841500664621,0.1878240725453032,0.40128193343429636,0.34905638166394226,0.75,0.875,0.34958369220334234,0.8250000000000001,JP,0.08528094464070246
Residual_60,2019-12-31,2020-01-01,JP1.T,0.6884306787894507,0.9926014931394826,4.9564469938720785,0.20300969067769262,0.13975809915408036,-0.39248847531900843,0.375,0.625,0.08805985792312632,0.525,JP,0.07890172276730323
Residual_60,2019-12-31,2020-01-01,JP6.T,0.4327562579040424,1.0264088887119265,5.6622243213216175,0.19280844595035795,0.08343906156177072,-0.1950535920870513,0.5,0.5,0.031740820330816676,0.5,JP,0.08307631055255413
Residual_60,2019-12-31,2020-01-01,JP5.T,0.07862813168337617,1.108590881292595,5.843653445914956,0.18704974702190175,0.014707372140180289,0.053739785383209004,0.625,0.25,-0.03699086909077376,0.4,JP,0.08563398020020711
Residual_60,2020-03-31,2020-04-01,US1,1.3150365267676145,1.1847628738493419,5.746903269752392,0.18730510496679095,0.24631305468137224,1.0199840976684584,1.0,1.0,0.2160435699342663,1.0,US,0.08565792924391785
Residual_60,2020-03-31,2020-04-01,US5,1.136554842191735,1.090703888181145,5.01036163371686,0.1995863917826956,0.22684088001619943,0.2358008732106182,0.75,0.875,0.19657139526909348,0.8250000000000001,US,0.08038708092753363
Residual_60,2020-03-31,2020-04-01,US3,0.17293353607521886,1.2887816145370552,5.48788066231127,0.19540360022518552,0.033791835548769765,0.4365823369877292,0.875,0.5,0.0035223508016637983,0.65,US,0.08210783941432241
Residual_60,2020-03-31,2020-04-01,US4,0.5657080878121569,1.081282967729563,5.182319551598636,0.19715953338684414,0.1115347426262087,-0.14059889543304888,0.5,0.75,0.08126525787910273,0.6499999999999999,US,0.08137657435407872
Residual_60,2020-03-31,2020-04-01,US7,0.5531608060964469,1.0185442666090967,5.531332101413103,0.185052264010442,0.1023636595299886,-0.21848303782670256,0.375,0.625,0.07209417478288264,0.525,US,0.08670073567629877
Residual_60,2020-03-31,2020-04-01,US6,0.08642641613391387,1.0810972255897027,6.36615486301231,0.19228016355033176,0.01661808542929799,0.024754782589777424,0.625,0.25,-0.013651399317807974,0.4,US,0.0834416152557007
