,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_35,Residual_40,Residual_45,Residual_50,Residual_55,Residual_60,Residual_65,Residual_70,Residual_75,Residual_80,Residual_85,Residual_90,Residual_95,Residual_100
2021-05-19,-0.00995090065351123,-0.00995090065351123,-0.00995090065351123,-0.01761924814233451,-0.01761924814233462,-0.01761924814233451,-0.01761924814233462,-0.014403965510093597,-0.014403965510093597,-0.014403965510093597,-0.014403965510093597,-0.014403965510093042,-0.014403965510093042,-0.009404351683014567,-0.008692597344201358,-0.008692597344201358,-0.008692597344201025,-0.008692597344201025,-0.008692597344201136,-0.008692597344201136,-0.008692597344201136
2021-05-20,-0.002733052550042081,-0.002733052550042081,-0.002733052550042081,-0.009911938041979651,-0.009911938041979762,-0.009911938041979762,-0.009911938041979873,-0.007544291993790253,-0.007544291993790253,-0.007544291993790253,-0.007544291993790253,-0.007544291993789698,-0.007544291993789698,-0.0016634405666030583,-0.002978184814434681,-0.002978184814434681,-0.002978184814434348,-0.002978184814434348,-0.00297818481443457,-0.00297818481443457,-0.00297818481443457
2021-05-21,-0.00042734414425071865,-0.00042734414425071865,-0.00042734414425071865,-0.007770000325820425,-0.007770000325820536,-0.007770000325820425,-0.007770000325820647,-0.004634820704877862,-0.004634820704877862,-0.004634820704877862,-0.004634820704877862,-0.004634820704877307,-0.004634820704877307,0.0,-0.0022618347859145738,-0.0022618347859145738,-0.0022618347859142407,-0.0022618347859142407,-0.0022618347859143517,-0.0022618347859143517,-0.0022618347859143517
2021-05-24,0.0,0.0,0.0,-0.00135496264300905,-0.001354962643009161,-0.00135496264300905,-0.001354962643009161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,-0.0013914986536250895,-0.0013914986536250895,-0.0013914986536250895,-0.0025983940972624797,-0.0025983940972627018,-0.0025983940972624797,-0.0025983940972625907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,-0.0005502088518976045,-0.0005502088518976045,-0.0005502088518976045,-0.0025960332355098314,-0.0025960332355100535,-0.0025960332355098314,-0.0025960332355099425,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009263121437131927,-0.0011857811680557884,-0.0011857811680557884,-0.0011857811680557884,-0.0011857811680557884,-0.0011857811680557884,-0.0011857811680557884,-0.0011857811680557884
2021-05-27,0.0,0.0,0.0,-0.0006068425239827979,-0.00060684252398302,-0.0006068425239827979,-0.0006068425239829089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008994825749244484,-0.0008994825749244484,-0.0008994825749244484,-0.0008994825749244484,-0.0008994825749245594,-0.0008994825749245594,-0.0008994825749245594
2021-05-28,-0.0013197781368180506,-0.0013197781368180506,-0.0013197781368180506,-0.0011923976198660036,-0.0011923976198663366,-0.0011923976198661146,-0.0011923976198661146,-0.0023226384539735134,-0.0023226384539735134,-0.0023226384539735134,-0.0023226384539735134,-0.0023226384539735134,-0.0023226384539735134,-0.0027194157936289987,-0.0028836681947355114,-0.0028836681947355114,-0.0028836681947355114,-0.0028836681947355114,-0.0028836681947356224,-0.0028836681947356224,-0.0028836681947356224
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,-0.005560653563072004,-0.005560653563072004,-0.005560653563072004,-0.006397006825881069,-0.006397006825881069,-0.00639700682588118,-0.00639700682588118,-0.006809191542230364,-0.006809191542230364,-0.006809191542230364,-0.006809191542230364,-0.006809191542230253,-0.006809191542230253,-0.005332056535589325,-0.006236135302346568,-0.006236135302346568,-0.006236135302346568,-0.006236135302346568,-0.006236135302346568,-0.006236135302346568,-0.006236135302346568
2021-06-03,0.0,0.0,0.0,-0.0025156311485046157,-0.0025156311485046157,-0.0025156311485047267,-0.0025156311485047267,-0.001591485510820445,-0.001591485510820445,-0.001591485510820445,-0.001591485510820445,-0.001591485510820334,-0.001591485510820334,-0.00048518445659173626,-0.0027262903344522638,-0.0027262903344522638,-0.0027262903344522638,-0.0027262903344522638,-0.0027262903344522638,-0.0027262903344522638,-0.0027262903344522638
2021-06-04,0.0,0.0,0.0,-0.0024445146844772614,-0.0024445146844772614,-0.0024445146844771504,-0.0024445146844772614,-0.0030856309391910086,-0.0030856309391910086,-0.0030856309391910086,-0.0030856309391910086,-0.0030856309391907866,-0.0030856309391907866,-0.0003520665137294321,-0.0011206089738613478,-0.0011206089738613478,-0.0011206089738614589,-0.0011206089738614589,-0.0011206089738613478,-0.0011206089738613478,-0.0011206089738613478
2021-06-07,-0.0034286588373229065,-0.0034286588373229065,-0.0034286588373229065,-0.007106535996760033,-0.007106535996759922,-0.007106535996759922,-0.007106535996759922,-0.007598241782653337,-0.007598241782653337,-0.007598241782653337,-0.007598241782653337,-0.0075982417826530035,-0.0075982417826530035,-0.0035373231270771077,-0.001781007921887623,-0.001781007921887623,-0.001781007921887734,-0.001781007921887734,-0.0017810079218875119,-0.0017810079218875119,-0.0017810079218875119
2021-06-08,-0.0023884881061082552,-0.0023884881061082552,-0.0023884881061082552,-0.0063762980562744875,-0.0063762980562744875,-0.0063762980562744875,-0.0063762980562744875,-0.008335957588725518,-0.008335957588725518,-0.008335957588725518,-0.008335957588725518,-0.008335957588725185,-0.008335957588725185,-0.003362996614349023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029392963232487412,-0.0029392963232487412,-0.0029392963232487412,-0.0029392963232487412,-0.002939296323248519,-0.002939296323248519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10,0.0,0.0,0.0,-0.0012955455609470201,-0.001295545560946909,-0.0012955455609470201,-0.001295545560946909,-0.003338249611270383,-0.003338249611270383,-0.003338249611270383,-0.003338249611270383,-0.003338249611270161,-0.003338249611270161,-0.00039127981570641346,-0.000605900566838069,-0.000605900566838069,-0.0006059005668381801,-0.0006059005668381801,-0.0006059005668381801,-0.0006059005668381801,-0.0006059005668381801
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032101436873543943,-0.0032101436873543943,-0.0032101436873543943,-0.0032101436873543943,-0.003210143687354172,-0.003210143687354172,-0.0014582411701786757,-0.0022536773675434496,-0.0022536773675434496,-0.0022536773675434496,-0.0022536773675434496,-0.0022536773675434496,-0.0022536773675434496,-0.0022536773675434496
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035621538930604713,-0.0035621538930604713,-0.0035621538930604713,-0.0035621538930604713,-0.003562153893060138,-0.003562153893060138,-0.0018720744125492184,-5.3787282803807734e-05,-5.3787282803807734e-05,-5.378728280391876e-05,-5.378728280391876e-05,-5.378728280391876e-05,-5.378728280391876e-05,-5.378728280391876e-05
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006892485713086982,-0.0006892485713086982,-0.0006892485713086982,-0.0006892485713086982,-0.0006892485713084762,-0.0006892485713084762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-16,-0.002151287228035148,-0.002151287228035148,-0.002151287228035148,-0.004889151643645562,-0.004889151643645562,-0.004889151643645562,-0.004889151643645562,-0.0035344135742468863,-0.0035344135742468863,-0.0035344135742468863,-0.0035344135742468863,-0.0035344135742465532,-0.0035344135742465532,-0.0027764281601199148,-0.003599816207133899,-0.003599816207133899,-0.003599816207133899,-0.003599816207133899,-0.003599816207133899,-0.003599816207133899,-0.003599816207133899
2021-06-17,-0.007831580669808047,-0.007831580669808047,-0.007831580669808047,-0.007649391870021671,-0.007649391870021782,-0.007649391870021782,-0.007649391870021782,-0.005188099828471904,-0.005188099828471904,-0.005188099828471904,-0.005188099828471904,-0.00518809982847146,-0.00518809982847146,-0.0022554297684636015,-0.0027201403492065346,-0.0027201403492065346,-0.0027201403492064236,-0.0027201403492064236,-0.0027201403492065346,-0.0027201403492065346,-0.0027201403492065346
2021-06-18,-0.0065108316023180235,-0.0065108316023180235,-0.0065108316023180235,-0.008215298895314027,-0.008215298895314027,-0.008215298895314138,-0.008215298895314027,-0.0057887547028251385,-0.0057887547028251385,-0.0057887547028251385,-0.0057887547028251385,-0.005788754702824694,-0.005788754702824694,-0.004253273500428145,-0.0056684451118718115,-0.0056684451118718115,-0.0056684451118718115,-0.0056684451118718115,-0.005668445111871923,-0.005668445111871923,-0.005668445111871923
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,-0.0025905583191099257,-0.0025905583191099257,-0.0025905583191099257,-0.004199779602235054,-0.004199779602234943,-0.004199779602234943,-0.004199779602234943,-0.004842583301897352,-0.004842583301897352,-0.004842583301897352,-0.004842583301897352,-0.004842583301897352,-0.004842583301897352,-0.0034663404788221053,-0.002147471499764575,-0.002147471499764575,-0.002147471499764575,-0.002147471499764575,-0.002147471499764575,-0.002147471499764575,-0.002147471499764575
2021-06-23,-0.0019865207563547482,-0.0019865207563547482,-0.0019865207563547482,-0.003739276397791036,-0.003739276397791036,-0.003739276397790925,-0.003739276397790925,-0.003907297898312234,-0.003907297898312234,-0.003907297898312234,-0.003907297898312234,-0.003907297898312123,-0.003907297898312123,-0.0035557606529323937,-0.00361540756899581,-0.00361540756899581,-0.00361540756899581,-0.00361540756899581,-0.00361540756899581,-0.00361540756899581,-0.00361540756899581
2021-06-24,0.0,0.0,0.0,-0.0011950644350641193,-0.0011950644350640083,-0.0011950644350640083,-0.0011950644350640083,-0.0015639159237178513,-0.0015639159237178513,-0.0015639159237178513,-0.0015639159237178513,-0.0015639159237177402,-0.0015639159237177402,-0.0019980365465572802,-0.002326176312770656,-0.002326176312770656,-0.002326176312770656,-0.002326176312770656,-0.002326176312770656,-0.002326176312770656,-0.002326176312770656
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,0.0,-0.002176423769747693,-0.002176423769747804,-0.002176423769747693,-0.002176423769747693,-0.0023710963816813146,-0.0023710963816813146,-0.0023710963816813146,-0.0023710963816813146,-0.0023710963816814257,-0.0023710963816814257,-0.001877613957756874,-0.0032372013546172473,-0.0032372013546172473,-0.0032372013546172473,-0.0032372013546172473,-0.0032372013546171363,-0.0032372013546171363,-0.0032372013546171363
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,-0.0010177026909427012,-0.0010177026909427012,-0.0010177026909427012,-0.0010177026909424791,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909425901,-0.00013773365692004713,-0.00013773365692004713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,-0.0001671226554390559,-0.0001671226554390559,-0.0001671226554390559,-0.00016712265543883387,-0.0001671226554389449,-0.0001671226554389449,-0.00016712265543883387,-0.0001671226554389449,-0.0001671226554389449,-0.0024301766783659806,-0.0024301766783659806,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160892479,-0.0007905494160893589,-0.0007905494160893589,-0.0007905494160893589
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027503456793088743,-0.0027503456793088743,-0.001253684580051928,-0.001253684580051928,-0.0012536845800521501,-0.001253684580052039,-0.001253684580052039,-0.0012536845800521501,-0.0012536845800521501,-0.0012536845800521501,-0.0012536845800521501,-0.0012536845800521501
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.197981140616978e-05,-2.197981140616978e-05,-2.1979811406391825e-05,-2.1979811406280803e-05,-2.1979811406280803e-05,-2.1979811406280803e-05,-2.1979811406280803e-05,-2.1979811406280803e-05,-2.1979811406280803e-05,-2.1979811406280803e-05
2021-07-07,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608022706,-0.0014680120608021596,-0.0014680120608020486,-0.0014680120608021596,-0.0014680120608021596,-0.0011100616606797287,-0.0011100616606797287,-0.0006058949021207072,-0.0006058949021207072,-0.0006058949021209292,-0.0006058949021208182,-0.0006058949021208182,-0.0006058949021208182,-0.0006058949021208182,-0.0006058949021209292,-0.0006058949021209292,-0.0006058949021209292
2021-07-08,-0.009211835560930193,-0.009211835560930193,-0.009211835560930193,-0.009211835560930193,-0.009211835560930193,-0.009211835560930193,-0.009211835560930082,-0.009211835560930193,-0.009211835560930193,-0.01005035492563866,-0.01005035492563866,-0.0077384750692548465,-0.0077384750692548465,-0.00773847506925518,-0.0077384750692550686,-0.0077384750692550686,-0.0077384750692548465,-0.0077384750692548465,-0.0077384750692550686,-0.0077384750692550686,-0.0077384750692550686
2021-07-09,-0.010291910420591965,-0.010291910420591965,-0.010291910420591965,-0.010291910420592076,-0.010291910420592076,-0.010291910420591965,-0.010291910420591854,-0.010291910420592076,-0.010291910420592076,-0.011899299114982664,-0.011899299114982664,-0.007889075250693711,-0.007889075250693711,-0.007889075250693822,-0.007889075250693711,-0.007889075250693711,-0.0078890752506936,-0.0078890752506936,-0.007889075250693822,-0.007889075250693822,-0.007889075250693822
2021-07-12,-0.01036450799298827,-0.01036450799298827,-0.01036450799298827,-0.010364507992988381,-0.01036450799298827,-0.01036450799298827,-0.010364507992988048,-0.01036450799298827,-0.01036450799298827,-0.01199893912661465,-0.01199893912661465,-0.006222821677235757,-0.006222821677235757,-0.006222821677235868,-0.006222821677235757,-0.006222821677235757,-0.006222821677235646,-0.006222821677235646,-0.006222821677235868,-0.006222821677235868,-0.006222821677235868
2021-07-13,-0.010537041477915676,-0.010537041477915676,-0.010537041477915676,-0.010537041477915898,-0.010537041477915787,-0.010537041477915676,-0.010537041477915454,-0.010537041477915676,-0.010537041477915676,-0.010643118062942936,-0.010643118062942936,-0.0029077044133657415,-0.0029077044133657415,-0.0029077044133658525,-0.0029077044133656305,-0.0029077044133656305,-0.0029077044133656305,-0.0029077044133656305,-0.0029077044133658525,-0.0029077044133658525,-0.0029077044133658525
2021-07-14,-0.011297256880063555,-0.011297256880063555,-0.011297256880063555,-0.011297256880063777,-0.011297256880063666,-0.011297256880063666,-0.011297256880063333,-0.011297256880063555,-0.011297256880063555,-0.010381116851968852,-0.010381116851968852,-0.0025571004217754822,-0.0025571004217754822,-0.0025571004217757043,-0.0025571004217753712,-0.0025571004217753712,-0.0025571004217754822,-0.0025571004217754822,-0.0025571004217755933,-0.0025571004217755933,-0.0025571004217755933
2021-07-15,-0.013094040592062539,-0.013094040592062539,-0.013094040592062539,-0.013094040592062872,-0.01309404059206265,-0.01309404059206265,-0.013094040592062317,-0.013094040592062428,-0.013094040592062428,-0.010594230188672782,-0.010594230188672782,-0.003938959457245095,-0.003938959457245095,-0.003938959457245317,-0.003938959457244984,-0.003938959457244984,-0.003938959457245206,-0.003938959457245206,-0.003938959457245206,-0.003938959457245206,-0.003938959457245206
2021-07-16,-0.018448013771287686,-0.018448013771287686,-0.018448013771287686,-0.018448013771287908,-0.018448013771287797,-0.018448013771287797,-0.018448013771287353,-0.018448013771287464,-0.018448013771287464,-0.012735905444235862,-0.012735905444235862,-0.005529746826117843,-0.005529746826117843,-0.005529746826118065,-0.005529746826117621,-0.005529746826117621,-0.005529746826117954,-0.005529746826117954,-0.005529746826118065,-0.005529746826118065,-0.005529746826118065
2021-07-19,-0.02371279442119023,-0.02371279442119023,-0.02371279442119023,-0.023712794421190453,-0.02371279442119023,-0.023712794421190342,-0.02371279442119001,-0.02371279442119012,-0.02371279442119012,-0.016973098236515605,-0.016973098236515605,-0.00781933720419592,-0.00781933720419592,-0.007819337204196253,-0.007819337204195809,-0.007819337204195809,-0.00781933720419603,-0.00781933720419603,-0.007819337204196142,-0.007819337204196142,-0.007819337204196142
2021-07-20,-0.02432313114592577,-0.02432313114592577,-0.02432313114592577,-0.02432313114592599,-0.02432313114592577,-0.02432313114592577,-0.024323131145925547,-0.02432313114592566,-0.02432313114592566,-0.016736757916886447,-0.016736757916886447,-0.0053237900015533635,-0.0053237900015533635,-0.0053237900015535855,-0.005323790001553141,-0.005323790001553141,-0.0053237900015534745,-0.0053237900015534745,-0.0053237900015535855,-0.0053237900015535855,-0.0053237900015535855
2021-07-21,-0.025482621731901633,-0.025482621731901633,-0.025482621731901633,-0.025482621731901856,-0.025482621731901633,-0.025482621731901633,-0.02548262173190141,-0.025482621731901522,-0.025482621731901522,-0.01668602644971462,-0.01668602644971462,-0.005329539770767222,-0.005329539770767222,-0.005329539770767555,-0.005329539770767,-0.005329539770767,-0.005329539770767444,-0.005329539770767444,-0.005329539770767444,-0.005329539770767444,-0.005329539770767444
2021-07-22,-0.02788971122554096,-0.02788971122554096,-0.02788971122554096,-0.02788971122554107,-0.027889711225540736,-0.027889711225540847,-0.027889711225540625,-0.027889711225540847,-0.027889711225540847,-0.017978382210956823,-0.017978382210956823,-0.006081910524009526,-0.006081910524009526,-0.006081910524009859,-0.006081910524009415,-0.006081910524009415,-0.006081910524009748,-0.006081910524009748,-0.006081910524009748,-0.006081910524009748,-0.006081910524009748
2021-07-23,-0.030953871136325195,-0.030953871136325195,-0.030953871136325195,-0.030953871136325195,-0.030953871136325084,-0.030953871136325195,-0.03095387113632475,-0.030953871136324973,-0.030953871136324973,-0.020813011666307002,-0.020813011666307002,-0.00860227832093241,-0.00860227832093241,-0.008602278320932633,-0.008602278320932188,-0.008602278320932188,-0.008602278320932522,-0.008602278320932522,-0.008602278320932522,-0.008602278320932522,-0.008602278320932522
2021-07-26,-0.03278704707088176,-0.03278704707088176,-0.03278704707088176,-0.03278704707088165,-0.032787047070881536,-0.03278704707088165,-0.032787047070881314,-0.032787047070881425,-0.032787047070881425,-0.022764347539821483,-0.022764347539821483,-0.008959276558265339,-0.008959276558265339,-0.008959276558265672,-0.008959276558265228,-0.008959276558265228,-0.00895927655826545,-0.00895927655826545,-0.008959276558265561,-0.008959276558265561,-0.008959276558265561
2021-07-27,-0.03868611745428174,-0.03868611745428174,-0.03868611745428174,-0.03868611745428163,-0.03868611745428163,-0.03868611745428174,-0.03868611745428141,-0.03868611745428152,-0.03868611745428152,-0.027494995821601975,-0.027494995821601975,-0.013196594477695833,-0.013196594477695833,-0.013196594477696055,-0.013196594477695722,-0.013196594477695722,-0.013196594477695944,-0.013196594477695944,-0.013196594477696055,-0.013196594477696055,-0.013196594477696055
2021-07-28,-0.04332947863751402,-0.04332947863751402,-0.04332947863751402,-0.04332947863751391,-0.04332947863751391,-0.04332947863751402,-0.043329478637513796,-0.043329478637513796,-0.043329478637513796,-0.03325859898152772,-0.03325859898152772,-0.01798335871406387,-0.01798335871406387,-0.0179833587140642,-0.01798335871406387,-0.01798335871406387,-0.01798335871406409,-0.01798335871406409,-0.0179833587140642,-0.0179833587140642,-0.0179833587140642
2021-07-29,-0.04066455603229491,-0.04066455603229491,-0.04066455603229491,-0.040664556032294796,-0.04066455603229491,-0.04066455603229502,-0.040664556032294796,-0.040664556032294685,-0.040664556032294685,-0.03125767639586052,-0.03125767639586052,-0.016394780291778877,-0.016394780291778877,-0.0163947802917791,-0.016394780291778766,-0.016394780291778766,-0.016394780291778988,-0.016394780291778988,-0.0163947802917791,-0.0163947802917791,-0.0163947802917791
2021-07-30,-0.04078539340446552,-0.04078539340446552,-0.04078539340446552,-0.04078539340446541,-0.04078539340446552,-0.04078539340446563,-0.04078539340446541,-0.0407853934044653,-0.0407853934044653,-0.0308664212358698,-0.0308664212358698,-0.015830547288445906,-0.015830547288445906,-0.01583054728844613,-0.015830547288445684,-0.015830547288445684,-0.015830547288445906,-0.015830547288445906,-0.015830547288446017,-0.015830547288446017,-0.015830547288446017
2021-08-02,-0.04211216399663065,-0.04211216399663065,-0.04211216399663065,-0.04211216399663065,-0.04211216399663087,-0.04211216399663087,-0.04211216399663065,-0.042112163996630536,-0.042112163996630536,-0.03130312296121718,-0.03130312296121718,-0.014348052537523803,-0.014348052537523803,-0.014348052537524025,-0.014348052537523581,-0.014348052537523581,-0.014348052537523803,-0.014348052537523803,-0.014348052537524025,-0.014348052537524025,-0.014348052537524025
2021-08-03,-0.043396947889271065,-0.043396947889271065,-0.043396947889271065,-0.043396947889271176,-0.04339694788927129,-0.04339694788927129,-0.043396947889271176,-0.043396947889270954,-0.043396947889270954,-0.03019438845366007,-0.03019438845366007,-0.012587219089701174,-0.012587219089701174,-0.012587219089701396,-0.012587219089701063,-0.012587219089701063,-0.012587219089701174,-0.012587219089701174,-0.012587219089701507,-0.012587219089701507,-0.012587219089701507
2021-08-04,-0.03913436472255505,-0.03913436472255505,-0.03913436472255505,-0.03913436472255527,-0.03913436472255538,-0.03913436472255527,-0.03913436472255527,-0.03913436472255505,-0.03913436472255505,-0.02441678124527047,-0.02441678124527047,-0.006800839297032679,-0.006800839297032679,-0.00680083929703279,-0.006800839297032457,-0.006800839297032457,-0.006800839297032679,-0.006800839297032679,-0.006800839297032901,-0.006800839297032901,-0.006800839297032901
2021-08-05,-0.03800734233809788,-0.03800734233809788,-0.03800734233809788,-0.038007342338098105,-0.038007342338098216,-0.038007342338098105,-0.038007342338098105,-0.03800734233809788,-0.03800734233809788,-0.02328056341851603,-0.02328056341851603,-0.003122589020496669,-0.003122589020496669,-0.00312258902049678,-0.003122589020496558,-0.003122589020496558,-0.003122589020496669,-0.003122589020496669,-0.003122589020496891,-0.003122589020496891,-0.003122589020496891
2021-08-06,-0.034092229872807245,-0.034092229872807245,-0.034092229872807245,-0.03409222987280758,-0.03409222987280758,-0.03409222987280747,-0.03409222987280747,-0.034092229872807245,-0.034092229872807245,-0.01978090630972662,-0.01978090630972662,-0.000457644402061419,-0.000457644402061419,-0.000457644402061419,-0.00045764440206130796,-0.00045764440206130796,-0.00045764440206130796,-0.00045764440206130796,-0.00045764440206153,-0.00045764440206153,-0.00045764440206153
2021-08-09,-0.03315416411988181,-0.03315416411988181,-0.03315416411988181,-0.033154164119882146,-0.033154164119882035,-0.033154164119881924,-0.033154164119882035,-0.03315416411988181,-0.03315416411988181,-0.020853818620237163,-0.020853818620237163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-10,-0.03750182232671084,-0.03750182232671084,-0.03750182232671084,-0.037501822326711065,-0.037501822326711176,-0.03750182232671084,-0.037501822326711065,-0.03750182232671084,-0.03750182232671084,-0.025729077855634497,-0.025729077855634497,-0.005671382091323118,-0.005671382091323118,-0.005671382091323118,-0.005671382091323118,-0.005671382091323118,-0.005671382091323118,-0.005671382091323118,-0.005671382091323229,-0.005671382091323229,-0.005671382091323229
2021-08-11,-0.0365234352210565,-0.0365234352210565,-0.0365234352210565,-0.03652343522105683,-0.03652343522105683,-0.03652343522105661,-0.03652343522105672,-0.03652343522105661,-0.03652343522105661,-0.024096511792521924,-0.024096511792521924,-0.005798577317216114,-0.005798577317216114,-0.005798577317216225,-0.005798577317216114,-0.005798577317216114,-0.005798577317216114,-0.005798577317216114,-0.005798577317216225,-0.005798577317216225,-0.005798577317216225
2021-08-12,-0.033494255250630656,-0.033494255250630656,-0.033494255250630656,-0.03349425525063099,-0.0334942552506311,-0.033494255250630656,-0.03349425525063088,-0.033494255250630656,-0.033494255250630656,-0.022489516801847742,-0.022489516801847742,-0.003919417961370186,-0.003919417961370186,-0.003919417961370297,-0.003919417961370297,-0.003919417961370297,-0.003919417961370186,-0.003919417961370186,-0.003919417961370297,-0.003919417961370297,-0.003919417961370297
2021-08-13,-0.03500319201540214,-0.03500319201540214,-0.03500319201540214,-0.035003192015402584,-0.035003192015402584,-0.03500319201540214,-0.03500319201540236,-0.03500319201540214,-0.03500319201540214,-0.026273938233411398,-0.026273938233411398,-0.006196301995541997,-0.006196301995541997,-0.00619630199554233,-0.006196301995542108,-0.006196301995542108,-0.006196301995542108,-0.006196301995542108,-0.00619630199554233,-0.00619630199554233,-0.00619630199554233
2021-08-16,-0.03674227119858431,-0.03674227119858431,-0.03674227119858431,-0.03674227119858464,-0.03674227119858464,-0.0367422711985842,-0.03674227119858442,-0.0367422711985842,-0.0367422711985842,-0.026759013997487036,-0.026759013997487036,-0.007231756957066571,-0.007231756957066571,-0.007231756957066682,-0.007231756957066682,-0.007231756957066682,-0.007231756957066682,-0.007231756957066682,-0.007231756957066793,-0.007231756957066793,-0.007231756957066793
2021-08-17,-0.036543066419210346,-0.036543066419210346,-0.036543066419210346,-0.03654306641921068,-0.03654306641921068,-0.036543066419210346,-0.03654306641921057,-0.036543066419210346,-0.036543066419210346,-0.024253779981159296,-0.024253779981159296,-0.00620771080465532,-0.00620771080465532,-0.006207710804655542,-0.006207710804655431,-0.006207710804655431,-0.006207710804655542,-0.006207710804655542,-0.006207710804655653,-0.006207710804655653,-0.006207710804655653
2021-08-18,-0.03935059256780338,-0.03935059256780338,-0.03935059256780338,-0.03935059256780371,-0.03935059256780371,-0.03935059256780338,-0.03935059256780349,-0.03935059256780338,-0.03935059256780338,-0.02850217651612008,-0.02850217651612008,-0.009790608015748048,-0.009790608015748048,-0.009790608015748159,-0.009790608015748159,-0.009790608015748159,-0.00979060801574827,-0.00979060801574827,-0.009790608015748381,-0.009790608015748381,-0.009790608015748381
2021-08-19,-0.036786933594982085,-0.036786933594982085,-0.036786933594982085,-0.03678693359498231,-0.03678693359498231,-0.036786933594982085,-0.036786933594982085,-0.03678693359498186,-0.03678693359498186,-0.025362644650435584,-0.025362644650435584,-0.008115222192642824,-0.008115222192642824,-0.008115222192642824,-0.008115222192642713,-0.008115222192642713,-0.008115222192642824,-0.008115222192642824,-0.008115222192643046,-0.008115222192643046,-0.008115222192643046
2021-08-20,-0.04051528107353486,-0.04051528107353486,-0.04051528107353486,-0.04051528107353508,-0.04051528107353508,-0.04051528107353475,-0.04051528107353475,-0.04051528107353464,-0.04051528107353464,-0.029343917215008508,-0.029343917215008508,-0.010132243587007816,-0.010132243587007816,-0.010132243587007705,-0.010132243587007705,-0.010132243587007705,-0.010132243587007816,-0.010132243587007816,-0.010132243587008039,-0.010132243587008039,-0.010132243587008039
2021-08-23,-0.03997519312335229,-0.03997519312335229,-0.03997519312335229,-0.03997519312335229,-0.039975193123352404,-0.03997519312335207,-0.03997519312335207,-0.03997519312335207,-0.03997519312335207,-0.030512093639955884,-0.030512093639955884,-0.010944710330773932,-0.010944710330773932,-0.010944710330773821,-0.010944710330773932,-0.010944710330773932,-0.010944710330773821,-0.010944710330773821,-0.010944710330774154,-0.010944710330774154,-0.010944710330774154
2021-08-24,-0.04547893958718707,-0.04547893958718707,-0.04547893958718707,-0.045478939587187184,-0.045478939587187184,-0.04547893958718685,-0.04547893958718696,-0.04547893958718674,-0.04547893958718674,-0.03600013944140956,-0.03600013944140956,-0.013678865353885294,-0.013678865353885294,-0.013678865353885294,-0.013678865353885183,-0.013678865353885183,-0.013678865353885183,-0.013678865353885183,-0.013678865353885516,-0.013678865353885516,-0.013678865353885516
