,Alpha_Always_Only,MAX_CAGR_MDD25_Core_Only,MAX_CAGR_MDD25_Core90_Alpha10,MAX_CAGR_MDD25_Core85_Alpha15,MAX_CAGR_MDD25_Core80_Alpha20,MAX_CAGR_MDD25_Core85_AlphaRegime15,ROBUST_MEDIAN_Core_Only,ROBUST_MEDIAN_Core90_Alpha10,ROBUST_MEDIAN_Core85_Alpha15,ROBUST_MEDIAN_Core80_Alpha20,ROBUST_MEDIAN_Core85_AlphaRegime15,SPY,QQQ,VT
2022-01-24,0.0,-0.026790805760192327,-0.0037578306154445462,-0.0019253753414550934,-0.0003553390981152482,-0.0022214665900989194,-0.0007536452605493293,-0.0003932400662073343,-0.00021303746903644782,-3.283487186545031e-05,-0.00021303746903644782,-0.11998137485988158,-0.018183190436173446,-0.27171506653625377
2022-01-25,0.0,-0.033323281559083595,-0.009348582693154417,-0.006977238566566624,-0.004865113049476344,-0.007271831117164007,-0.006038913794369272,-0.004722633164898737,-0.004064233856189259,-0.003405661884830491,-0.004064233856189481,-0.12407083250865225,-0.024522325207453677,-0.28074892661404105
2022-01-26,-0.0003362585707998855,-0.041804314186278946,-0.01720412902280022,-0.014432675673366258,-0.011916603385207836,-0.014725056475836107,-0.012259910855742961,-0.010362412070262117,-0.009412820395614308,-0.008462666995174506,-0.009412820395614419,-0.13948937150139373,-0.023343672787135672,-0.29401083085667745
2022-01-27,0.0,-0.030375363482862516,-0.006617505227206277,-0.0043856730467394245,-0.0024148805247046212,-0.004681034417474916,-0.002154687448930437,-0.0012134959310701188,-0.0007434536289147031,-0.000273781198981915,-0.0007434536289148141,-0.1416321531725857,-0.01652142432163184,-0.28066612174493244
2022-01-28,-0.0018449167757281781,-0.02511430381816926,-0.001949805932812354,-6.943193289432603e-05,0.0,-0.00036607377022934706,0.0,0.0,0.0,0.0,0.0,-0.1629104282197974,-0.022933586864876787,-0.27868798841977327
2022-01-31,0.0,-0.025053697252974683,-0.0013734334791196678,0.0,0.0,0.0,-0.0005219049946022514,0.0,0.0,0.0,0.0,-0.1686069337516043,-0.0240228078322412,-0.27782105532726875
2022-02-01,0.0,-0.01820493847364868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17651527173174553,-0.01305706343158064,-0.26182723078285497
2022-02-02,0.0,-0.021553733893606708,-0.0027334659095491487,-0.0023947536287610705,-0.0020560413479731032,-0.0023947536287611815,-0.0018127638523411926,-0.001295151952643403,-0.0010363460027947857,-0.0007775400529457244,-0.0010363460027946747,-0.18116124495760588,-0.020920941213328548,-0.2710132209503907
2022-02-03,-0.00026791551693339244,-0.031194711242752637,-0.011603962326821704,-0.010790138645586533,-0.009975990293780712,-0.010790138645586644,-0.006857564200956956,-0.005864583510739596,-0.00536790736703574,-0.00487110735760099,-0.005367907367035518,-0.18833573154624283,-0.036339999746133,-0.292580556460046
2022-02-04,0.0,-0.03751588953666951,-0.01698742810512255,-0.015644830098724194,-0.014301031500612793,-0.015644830098724305,-0.010592000199735274,-0.008805857488046298,-0.00791200383117896,-0.00701762844171494,-0.007912003831178738,-0.18770436064582485,-0.04328954688111408,-0.30761989798310907
2022-02-07,0.0,-0.03860364006225159,-0.017653053385359718,-0.016088397643448493,-0.014521933353617955,-0.016088397643448604,-0.01064168164177326,-0.008513639327977218,-0.007448373303127309,-0.006382276807713638,-0.007448373303126865,-0.17869837868149163,-0.05305232284911887,-0.31184483184235623
2022-02-08,0.0,-0.03733080274441569,-0.0159309570888978,-0.014152461982689268,-0.012371482993935867,-0.01415246198268938,-0.008822204316619398,-0.006315876821114563,-0.0050608625713443045,-0.0038046134667903964,-0.00506086257134386,-0.17483136588318515,-0.05951524921308915,-0.3107042447832986
2022-02-09,0.0,-0.03326711878614996,-0.012020619441187264,-0.01035711782257498,-0.008691563467513874,-0.010357117822574868,-0.007537197298078557,-0.004983047215558645,-0.0037040348297348036,-0.0024237295817753912,-0.0037040348297345815,-0.16155505995947328,-0.0784325863658687,-0.2989212982237588
2022-02-10,0.0,-0.030973310736656212,-0.009348346104557259,-0.007516042481955032,-0.005681127533035069,-0.007516042481955032,-0.006419830909759616,-0.0034083479404967143,-0.0018997906789801622,-0.0003893537513320888,-0.0018997906789800512,-0.16624752445780644,-0.07544422147540475,-0.29161427559047737
2022-02-11,0.0,-0.042697444056933875,-0.020032175301907595,-0.017567457457033586,-0.015097744951960035,-0.017567457457033586,-0.014247282654416438,-0.010370422049669314,-0.008427179380170902,-0.0064807226500690485,-0.008427179380170902,-0.1626826547771728,-0.0653850761653344,-0.3128878384195203
2022-02-14,0.0,-0.031032776639948856,-0.009055811000042269,-0.007046938319376639,-0.005035445709444364,-0.00704693831937675,-0.006436585601126366,-0.0030812778521217554,-0.0014004001448004733,0.0,-0.0014004001448005843,-0.15870487517430265,-0.07406515796954238,-0.28922504822360384
2022-02-15,-0.0018423380183184568,-0.03154109698232699,-0.009706240930878907,-0.007764109414837184,-0.005819624751182251,-0.007764109414837406,-0.005384100032324368,-0.002314508105066837,-0.000777216489375232,0.0,-0.000777216489375121,-0.14668194844918958,-0.08090431412347421,-0.2925411663438626
2022-02-16,0.0,-0.026996082141203526,-0.005230591430893217,-0.0033657694988503684,-0.001498921193805125,-0.0033657694988507014,-0.0016677015353373514,0.0,0.0,0.0,0.0,-0.15381585741506665,-0.08259264581167203,-0.2818610377617987
2022-02-17,-0.0007177013945102173,-0.020638096319919197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14545173351523089,-0.0921983252414803,-0.2769595043827341
2022-02-18,0.0,-0.020137375392916712,0.0,0.0,0.0,0.0,-0.00017617197969066467,0.0,0.0,0.0,0.0,-0.15388501534554044,-0.08104116715727083,-0.2767323200229117
2022-02-21,0.0,-0.022899718375291922,-0.002265676928871252,-0.0019889591386823557,-0.0017122413484935706,-0.0019889591386823557,-0.002177583490154289,-0.001530063419244665,-0.0012942130462574308,-0.0010583626732700857,-0.0012942130462573198,-0.1593409035377943,-0.0904159644377951,-0.2786064879206951
2022-02-22,-0.007266290179934409,-0.0261775462831203,-0.006003002716236883,-0.005922514542659574,-0.005842134611168559,-0.005922514542659463,-0.00490828222697548,-0.0047148043488035585,-0.004705894740815397,-0.004697091964369848,-0.004705894740815286,-0.16264145459066914,-0.0957674276145064,-0.28799397677010397
2022-02-23,-0.010089682176194992,-0.03594291600882393,-0.01525661097411446,-0.014819808560738612,-0.01438305563829767,-0.014819808560738612,-0.013448598520429123,-0.012685648331127397,-0.012391241108480444,-0.012096934810433724,-0.012391241108480111,-0.15776385665407866,-0.1036442448039191,-0.2987377017448295
2022-02-24,-0.011904161967928317,-0.03514145996543261,-0.014700323873392596,-0.014394516010440173,-0.014088874030926068,-0.014394516010440173,-0.011946346366863758,-0.011513547947325953,-0.011384497382040282,-0.011255646621670001,-0.011384497382039949,-0.16837107434602483,-0.09236972659375553,-0.2999602319063084
2022-02-25,-0.011670798974520946,-0.04252567270606811,-0.021463640358309388,-0.020771143270122527,-0.02007856979566125,-0.020771143270122416,-0.01714212904974277,-0.016168455161137518,-0.015768401163769985,-0.015368475229775913,-0.01576840116376954,-0.1774703815741573,-0.09451187686342355,-0.31135298655628685
2022-02-28,-0.012678169424451435,-0.03744653494983874,-0.016891599815823555,-0.016505498871938196,-0.01611975916770836,-0.016505498871938196,-0.01498686815677186,-0.014327077361999785,-0.014084347966667798,-0.01384187533529202,-0.014084347966667354,-0.18351076355318185,-0.07221365711423589,-0.29742385599471366
2022-03-01,-0.00856716849751582,-0.03838207193445242,-0.017342217601614807,-0.01670374588163681,-0.016065437130522775,-0.01670374588163681,-0.01607240333342219,-0.014894299910034436,-0.014392126412789641,-0.01389008184949403,-0.014392126412789197,-0.18273365239449524,-0.06788457982104323,-0.29643013350106295
2022-03-02,-0.011573874926851913,-0.03154848774044161,-0.011355436543884823,-0.011211558399102928,-0.011068491399107927,-0.011211558399103039,-0.012900568252459554,-0.012334982148131668,-0.012139818639927635,-0.01194509849653247,-0.012139818639927191,-0.19156517145207252,-0.05444900242016937,-0.2783575696534454
2022-03-03,-0.02045126786505369,-0.03247162960490002,-0.013091523177982345,-0.013344803672608152,-0.013599008743640617,-0.013344803672608152,-0.01378648850929598,-0.014019822948100669,-0.014224277714763423,-0.014429332498620662,-0.014224277714762978,-0.18870013871768254,-0.057734994648672155,-0.28194053094926574
2022-03-04,-0.020912256447829347,-0.03856447958863185,-0.018731372096020826,-0.0186957569266043,-0.018661209168166715,-0.01869575692660419,-0.01978314101704226,-0.019461934828592486,-0.019388757535746648,-0.01931629198132645,-0.019388757535746315,-0.19187742974405064,-0.06795125872120111,-0.2868326119020126
2022-03-07,-0.02732669486902828,-0.03476401143626262,-0.015883264753822957,-0.016362944568266924,-0.01684373118201188,-0.016362944568266924,-0.016057885468753308,-0.016750500194906426,-0.017184679244319434,-0.017619647015796214,-0.0171846792443191,-0.18517072606666263,-0.06794000916333454,-0.2815783957273815
2022-03-08,-0.03210459958322964,-0.03504262016955373,-0.016622329073041398,-0.017329040655777894,-0.018036635915211652,-0.017329040655777783,-0.01569393727301227,-0.016906163032847532,-0.017599836100078425,-0.018294068013442466,-0.017599836100078092,-0.18425328328500135,-0.0751249405016291,-0.28363112712605665
2022-03-09,-0.030097123522153213,-0.029080896670451994,-0.010950394969906019,-0.011862834753312623,-0.012775872901761187,-0.011862834753312623,-0.011404512500815311,-0.012846535271436088,-0.013655250788554452,-0.01446436891410341,-0.013655250788554008,-0.16661182957142562,-0.09667147143356603,-0.27503583237678997
2022-03-10,-0.033271578208875274,-0.02041420027768115,-0.0033284261838011364,-0.004850623776186502,-0.006372310507491208,-0.004850623776186502,-0.004550982083046384,-0.0070104466766934825,-0.008327253113834754,-0.009643638789715747,-0.00832725311383442,-0.1650905460224804,-0.08524291971067144,-0.2622309484742056
2022-03-11,-0.035647162368074414,-0.011824906853309836,0.0,0.0,0.0,0.0,0.0,-0.000856119830872859,-0.0026579234570435206,-0.004458037772409051,-0.0026579234570431876,-0.1769041919119103,-0.0845081515773154,-0.25224854613528713
2022-03-14,-0.031725022583998674,-0.004983103994021465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021487737519076955,0.0,-0.1786992211923144,-0.09179708275130316,-0.23971476706120687
2022-03-15,-0.03122773097274656,-0.0015803178435722653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17818683162839566,-0.08731291379527517,-0.23202690165134598
2022-03-16,-0.02899205663725324,-0.005701631603797219,-0.0034842793679457085,-0.003162500524529377,-0.0028407216811133784,-0.003162500524529488,-0.0031999451421697023,-0.0026491766465981392,-0.0023737923988124132,-0.002098408151026465,-0.002373792398812302,-0.1867984470971119,-0.08642426212518117,-0.23687938256086205
2022-03-17,-0.02756973821421327,-0.0010702260525443652,0.0,0.0,0.0,0.0,-0.0004341640910120459,-1.2507815517537324e-05,0.0,0.0,0.0,-0.17155191262168068,-0.070456346706111,-0.22617587251613225
2022-03-18,-0.029566888905070754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17432195389622784,-0.06523274660095002,-0.21947573450651592
2022-03-21,-0.024856495225854536,-0.003325064191868954,-0.0025071669069581803,-0.002098218264502627,-0.0016892696220471848,-0.002098218264502627,-0.0030143985751078795,-0.002227567851872947,-0.0018341524902555362,-0.0014407371286381254,-0.0018341524902556472,-0.18038157276228095,-0.06660867445401475,-0.22504644835605236
2022-03-22,-0.023499978594155757,-0.004514434528317679,-0.003439717969442646,-0.002902201154972861,-0.0023645786504821187,-0.002902201154973083,-0.0031491921099855436,-0.002210178215094616,-0.0017405811974379182,-0.0012709241329738052,-0.0017405811974380292,-0.1782901167004849,-0.058423425360692116,-0.22940561813448535
2022-03-23,-0.026058161682066205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1868765814383082,-0.0584437348658251,-0.2300616763166442
2022-03-24,-0.022128519942475555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17708816702362973,-0.05597740538734286,-0.2195285444713576
2022-03-25,-0.022764623992751143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16918819958147835,-0.041591494255061146,-0.21823724084554819
2022-03-28,-0.023769359064074402,-0.0006707623756242453,-0.0007065001679253946,-0.0007243690640756917,-0.0007422379602262108,-0.0007243690640758027,-0.0018295707256043015,-0.0017494276829073119,-0.0017093561615587616,-0.0016692846402102113,-0.0017093561615588726,-0.16757694605062923,-0.054549780048129715,-0.21809478180393882
2022-03-29,-0.02724176381163257,-0.002458276220361766,-0.0026706489170931214,-0.002776830525990759,-0.0028830089752431842,-0.00277683052599087,-0.002988657729126043,-0.0031477625996848557,-0.003227329435104176,-0.003306905870617105,-0.003227329435104398,-0.16133660714993292,-0.0639096927686349,-0.21939152326673383
2022-03-30,-0.018076235697190857,-0.006294437565131927,-0.005182754873019335,-0.0046271201255008165,-0.004071623101956856,-0.004627120125501039,-0.005915238495923014,-0.004842010288869103,-0.00430555803099375,-0.0037692136939466714,-0.004305558030994083,-0.1660417192410707,-0.06822658009113158,-0.22250007912730496
2022-03-31,-0.02079576764590574,-0.011196935962958454,-0.009875463689255737,-0.00921475277626238,-0.008554058730437353,-0.009214752776262491,-0.008953865277009254,-0.007855345422910887,-0.007306223743506424,-0.006757194259050081,-0.007306223743506646,-0.1806422982415281,-0.0708935412366718,-0.23309225917609389
2022-04-01,-0.014765010115314392,-0.010049742367026715,-0.008231808228565174,-0.00732237101295341,-0.006412620434606331,-0.00732237101295341,-0.008526832971949894,-0.006859544794928341,-0.006025567212831984,-0.005191367437160421,-0.006025567212832317,-0.18353548600995584,-0.05752273543610642,-0.22554527105601707
2022-04-04,-0.01643409156379294,-0.015456778708812569,-0.013275092349035345,-0.01218326759960231,-0.011090788302146493,-0.012183267599602421,-0.012793684340309142,-0.01087441615977014,-0.009914123577422496,-0.008953392019294015,-0.009914123577422829,-0.18813402606048202,-0.0730075657751228,-0.23475175946345406
2022-04-05,-0.014775019959969549,-0.01582771181663467,-0.013443231896236973,-0.01224967278121658,-0.011055233791247288,-0.012249672781216803,-0.013745364930533577,-0.011565748909756923,-0.010474901209629572,-0.00938336016920105,-0.010474901209629905,-0.2074410880399925,-0.07295565145864469,-0.2339390143184994
2022-04-06,-0.019849697150637557,-0.019875083157512963,-0.01760284527203715,-0.016465598493514477,-0.015327599570587713,-0.016465598493514588,-0.01742605575559042,-0.015394812267781943,-0.014378386867098247,-0.013361425678959038,-0.01437838686709858,-0.2171488239941204,-0.07868493482419125,-0.2374976787614137
2022-04-07,-0.015172782348753855,-0.017791771829106184,-0.015254754687725747,-0.01398466449822644,-0.012713519243721771,-0.013984664498226662,-0.016054738867086193,-0.013688258490270777,-0.012503698806733632,-0.011318259081722348,-0.012503698806733965,-0.22833685841170615,-0.0593060408823215,-0.23026091060056741
2022-04-08,-0.016082636960124574,-0.019062349843101956,-0.016492206469871595,-0.015205484773565425,-0.013917662341160764,-0.015205484773565536,-0.016477088607417145,-0.014160410080319874,-0.013000839776055595,-0.011840448487147714,-0.013000839776056039,-0.237751539545919,-0.0488859066625531,-0.23322182212015874
2022-04-11,-0.015710979704333883,-0.023805684545210815,-0.020735242607621385,-0.019197373408827212,-0.017657736849575834,-0.019197373408827323,-0.019481083265216137,-0.016833135229900154,-0.015507336975480679,-0.014180321709743038,-0.015507336975481234,-0.22517106092080574,-0.04576656275997326,-0.24223550729571697
2022-04-12,-0.01182902151943288,-0.020975621647842058,-0.017793960407119558,-0.0162002328544103,-0.01460457176492247,-0.0162002328544103,-0.017907790409877333,-0.015025594519383345,-0.013582204180434765,-0.01213728415476345,-0.01358220418043532,-0.22010792269743984,-0.03421190478758551,-0.23299421137430332
2022-04-13,-0.014002530074618935,-0.02468520448475886,-0.021359473768495785,-0.019693342462064223,-0.01802503100205477,-0.019693342462064,-0.01988312082615551,-0.01702525704700697,-0.01559407811658775,-0.014161399795119434,-0.015594078116588528,-0.2107325650320787,-0.04899324273310801,-0.2403692524342117
2022-04-14,-0.011588238934964412,-0.02301362270703755,-0.019610292517771244,-0.01790517226437982,-0.016197745391866025,-0.0179051722643796,-0.01771126215969343,-0.01482419575863203,-0.013378360591416616,-0.011930989343133414,-0.013378360591417393,-0.20559748555147062,-0.025171827857503493,-0.2387676601563622
2022-04-15,-0.010806273072422323,-0.016568917325970656,-0.013712290633200785,-0.012281984167056836,-0.010850348431640344,-0.012281984167056503,-0.013299630446871213,-0.010764116947005964,-0.009494850339564098,-0.008224576854099497,-0.009494850339564986,-0.19490812139176938,-0.03457446258174557,-0.2268491119624949
2022-04-18,-0.008139085813244296,-0.019307362459423327,-0.015918115145840517,-0.014220328012760186,-0.012520429917056264,-0.014220328012759964,-0.013903094212045497,-0.011041899886092832,-0.009609163993741787,-0.008175001309509988,-0.009609163993742675,-0.1943498866495892,-0.019500265537638395,-0.23340196583682637
2022-04-19,-0.0075112004219412,-0.022892816404911587,-0.019093879708511508,-0.017190167158044,-0.015283621357382815,-0.01719016715804389,-0.018132787066421074,-0.014797064015269035,-0.013126015066565633,-0.011452838796345621,-0.013126015066566632,-0.17925898626187475,-0.012583251956196362,-0.23416219028925556
2022-04-20,-0.006558422645484896,-0.026278379825168452,-0.022058567521707095,-0.0199431683204897,-0.01782410081001562,-0.01994316832048959,-0.02131785891006166,-0.01757878898614862,-0.015705023207059243,-0.013828432729545037,-0.015705023207060242,-0.19099839102834237,-0.009040084237779467,-0.2379240383784874
2022-04-21,-0.011729008656644502,-0.026395981556392556,-0.022673858973335625,-0.02080891848180555,-0.01894138931133027,-0.02080891848180555,-0.021807461711304654,-0.018532437796842216,-0.01689201939556917,-0.015249661871075904,-0.01689201939557028,-0.1913565925520916,0.0,-0.23653015158870427
2022-04-22,-0.012258939162494986,-0.030731412646420875,-0.026643070176063155,-0.024593941338492242,-0.022541502870541907,-0.024593941338492242,-0.0270751375742021,-0.02334184704264841,-0.02147111785269351,-0.01959766268028562,-0.02147111785269451,-0.20094530068466965,0.0,-0.2369664186080851
2022-04-25,-0.013401357131727853,-0.025114910997943385,-0.021679475631204204,-0.019958908195838454,-0.018236440938418474,-0.019958908195838343,-0.022500562844694927,-0.01932189160618558,-0.01773009680376636,-0.0161366623577619,-0.01773009680376747,-0.18864976073082484,0.0,-0.22829925696654674
2022-04-26,-0.012531854856414504,-0.028204669696813678,-0.024383837102493255,-0.02246953466761481,-0.020552639947717055,-0.022469534667614588,-0.024631233576146383,-0.021159302560637916,-0.01942015235062089,-0.017678877814230276,-0.01942015235062189,-0.18425048471449634,-0.004638392911208045,-0.23383450004541884
2022-04-27,-0.0081855317764844,-0.016936808166710615,-0.013773474119994966,-0.012189941453859654,-0.010605167211105604,-0.012189941453859321,-0.015841993245503283,-0.01278999368083189,-0.01126198304638526,-0.009732632600103597,-0.01126198304638637,-0.17224461433180172,-0.0027590230189364906,-0.22183512444648124
2022-04-28,-0.008145898653539985,-0.006847052230283812,-0.00465953235179517,-0.003566316038953854,-0.0024734668900596724,-0.003566316038953521,-0.006780947379885771,-0.004605817975475879,-0.003518324985015586,-0.002430883021982355,-0.0035183249850168075,-0.1857673980647302,-0.003580092001651214,-0.206507243745233
2022-04-29,-0.007662665520595691,-0.007430851227235746,-0.00513761556808956,-0.003991364760020155,-0.0028453634554505003,-0.003991364760019822,-0.009121747253256984,-0.006668655748284902,-0.005441717616812447,-0.004214521140382899,-0.005441717616813779,-0.1913333198166164,0.0,-0.20386167360604002
2022-05-02,-0.002670784545433569,-0.012511406442098916,-0.009220221277136509,-0.007573248839486291,-0.005925361802646023,-0.007573248839485847,-0.01285500483065194,-0.009537217536790266,-0.007876313789321743,-0.006214072749064492,-0.007876313789323075,-0.2081678638077612,0.0,-0.21117759224339472
2022-05-03,-0.0013283680035519607,-0.013464385465600137,-0.009947400857668431,-0.008186959091201484,-0.0064252225594645385,-0.00818695909120104,-0.01294545080087739,-0.009485575074982044,-0.007753269129605167,-0.006019386852083253,-0.00775326912960661,-0.20443325691472714,0.0,-0.21136949474973454
2022-05-04,0.0,-0.016499471294768808,-0.011651755089353899,-0.009222375342815892,-0.006789315852892441,-0.009222375342815448,-0.016561954711938887,-0.011714392926079897,-0.00928457899545243,-0.006850740963260327,-0.009284578995453763,-0.20821719714689324,0.0,-0.2123535236381101
2022-05-05,0.0,-0.008560863252492834,-0.00430503012874861,-0.0021738739166993204,-4.056399996255067e-05,-0.0021738739166988763,-0.010148040289329807,-0.005746665642589632,-0.003541668033508638,-0.0013337987016789343,-0.0035416680335099704,-0.20070974093042915,-0.007410012429291957,-0.1952209596554263
2022-05-06,-0.00173519131809996,-0.008915913173038192,-0.004798718856551809,-0.0027373234227895393,-0.0006740691251041486,-0.0027373234227890952,-0.00949583281306765,-0.005329590854082467,-0.0032429485917040424,-0.0011539619846775429,-0.0032429485917054857,-0.20011016326278708,-0.0031268234624513003,-0.19601572095151987
2022-05-09,-0.006024545938678183,-0.0011188697622755983,0.0,0.0,0.0,0.0,-0.0042334698982496866,-0.0010009342313705982,0.0,0.0,0.0,-0.220009461461662,-0.022808774403591525,-0.1823590656302012
2022-05-10,-0.002594392799062595,0.0,0.0,0.0,0.0,0.0,-0.002462839223367208,0.0,0.0,0.0,0.0,-0.23511365703269105,-0.03171906176051509,-0.1810600949460347
2022-05-11,-0.0019038542343868814,-0.0005065222614982767,-0.0003866365600512234,-0.00032669370932747466,-0.000266750858603948,-0.0003266937093275857,-0.002558073716313669,-1.6689182045004358e-05,0.0,0.0,0.0,-0.23407349496377416,-0.024249246287507242,-0.18040469895812916
2022-05-12,-0.004581365337058441,-0.004287028370864587,-0.004057658292837996,-0.003942963365020091,-0.0038282618446664474,-0.003942963365020202,-0.005708000556178483,-0.003127103837694878,-0.003086697225143209,-0.0030629278834938267,-0.003086697225143098,-0.2294959719392311,-0.013424925700118218,-0.18367879240647167
2022-05-13,-0.006153776197239336,-0.004656651896142061,-0.004547719909912651,-0.004493264821832321,-0.004438817005368856,-0.004493264821832432,-0.006174652369056899,-0.0037056514421823783,-0.0037206127720234017,-0.0037522043562701057,-0.0037206127720234017,-0.24944009965552072,-0.013265049103777127,-0.186028944952906
2022-05-16,-6.561202802768396e-05,-0.0016524082197012513,-0.001233804426021834,-0.0010244880837427806,-0.0008151621172888257,-0.0010244880837427806,-0.004684618785130157,-0.0017509735362511991,-0.0015354963950899858,-0.0013366967521000195,-0.0015354963950898748,-0.2499141042861729,-0.01047666302643846,-0.17708625555312651
2022-05-17,-0.0018956304434407656,-0.007948892358697335,-0.007085804282467412,-0.0066541053309377984,-0.00622230310126104,-0.0066541053309380205,-0.010201350350329763,-0.006913359617990111,-0.006513653910534267,-0.006130465649019312,-0.006513653910534267,-0.2587418787643493,-0.00566270188799034,-0.18406543646302642
2022-05-18,-0.0053536322144731585,-0.004651127405560951,-0.00445923566927986,-0.004363573977712365,-0.00426810187487392,-0.004363573977712365,-0.008443959551012181,-0.0056705155940076635,-0.005530606687694561,-0.005407436692273726,-0.005530606687694561,-0.268281163656382,0.0,-0.17440774733347153
2022-05-19,-0.006029328462700989,0.0,0.0,0.0,0.0,0.0,-0.0038084555439923395,-0.0015544408716858804,-0.0016801878004801818,-0.001822808880757698,-0.0016801878004801818,-0.27374137881832095,-0.0020048972617731087,-0.1597987122073078
2022-05-20,-0.009275728978387243,-0.002527146811504344,-0.0026010414165883455,-0.0026379887191302354,-0.002674936021672125,-0.0026379887191301243,-0.005192092329785014,-0.003128633164848238,-0.0033478824566062215,-0.003583952522982936,-0.0033478824566061105,-0.272394935179195,-0.013303155783999099,-0.16553600470373164
2022-05-23,-0.006141032970184757,0.0,0.0,0.0,0.0,0.0,-0.0011017739210655852,0.0,0.0,0.0,0.0,-0.27827089722553167,-0.008301692104358938,-0.15314011170454822
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29500822195697574,0.0,-0.1422058826999828
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29376804257514066,-0.01060282368301213,-0.1329950844177753
2022-05-26,-0.001195474109853767,-0.002493139985046744,-0.0023633733975275684,-0.002298490103767814,-0.0022336068100081707,-0.002298490103767814,0.0,0.0,0.0,0.0,0.0,-0.29647362153915957,-0.011703370441489724,-0.13937239496808151
2022-05-27,0.0,-0.0031400586293017785,-0.0025833728164423864,-0.0023049882534836863,-0.002026575919505502,-0.0023049882534835753,0.0,0.0,0.0,0.0,0.0,-0.30409305957607646,-0.015870073189937717,-0.14038982185125415
2022-05-30,0.0,-0.002112644905428507,-0.0016257975215093756,-0.0013823616087366153,-0.0011389175526757,-0.0013823616087363932,0.0,0.0,0.0,0.0,0.0,-0.30640236592235637,0.0,-0.1414200798105063
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3090359775527052,-0.011057120852163038,-0.11938731370581024
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009315603431939712,-0.000533549899280894,-0.00033454467732441096,-0.00013553945536781686,-0.00033454467732429993,-0.30841510677257344,-0.012554724546812168,-0.11927349119462738
2022-06-02,0.0,-0.0008950895446716567,-0.0005328755345583858,-0.0003517685295018058,-0.00017066152444522587,-0.0003517685295018058,-2.5892621496770296e-05,0.0,0.0,0.0,0.0,-0.3102141192573823,-0.016463407490624027,-0.1209887696789943
2022-06-03,-0.005431678640849147,-0.005245741523702496,-0.0049927602899204615,-0.004866298934369073,-0.004739857086377808,-0.004866298934369073,-0.0023696329344946587,-0.002652588764219921,-0.0028069826462548964,-0.002961376528289872,-0.0028069826462548964,-0.3085878206673386,-0.03075958886077823,-0.1327975559643796
2022-06-06,-0.010210200176159034,-0.011017629233957438,-0.010666843357662659,-0.01049146058537298,-0.010316084594214847,-0.01049146058537298,-0.00528149290577562,-0.005751706842299087,-0.005999648404536151,-0.00624756085052236,-0.005999648404536151,-0.30873527320637295,-0.045470283894020525,-0.1426380424983632
2022-06-07,-0.009200928851852863,-0.01537894871981571,-0.014492542565138766,-0.01404920677038024,-0.013605782508581243,-0.01404920677038024,-0.00950572458631449,-0.009450336442588525,-0.009435618322330974,-0.00942100175333016,-0.009435618322330974,-0.3016438709190946,-0.038543448125248014,-0.14943536526287238
2022-06-08,-0.01042511137371227,-0.01313607670470951,-0.012593904964869451,-0.012322919721234449,-0.012052001635219578,-0.01232291972123456,-0.0088362154713445,-0.008970131980853613,-0.009050079178125503,-0.009130130769819611,-0.009050079178125281,-0.28797284868123396,-0.029934872476488184,-0.14552567450618714
2022-06-09,-0.0077737434719211684,-0.020661147135752067,-0.019105633416253487,-0.01832755755890947,-0.01754926924777811,-0.01832755755890958,-0.014320602617457712,-0.013639886891724018,-0.013312544585830088,-0.012985371925461786,-0.013312544585829866,-0.2878386986185567,-0.03603092973989097,-0.15979346170773612
2022-06-10,-0.009681546680441966,-0.02275359599540694,-0.021180430021669805,-0.020393503760845477,-0.019606348852455047,-0.020393503760845588,-0.014663097228636679,-0.014137997325639695,-0.013888535756937936,-0.013639295286931974,-0.013888535756937714,-0.2928696106210794,-0.019191564150349172,-0.16627201075182285
2022-06-13,-0.007613329195089391,-0.03175784544487048,-0.029092879739586963,-0.027758722660181534,-0.026423449112628616,-0.027758722660181423,-0.019463787148417788,-0.018255029726153005,-0.01766341517040615,-0.017071847304525933,-0.017663415170405927,-0.304700297282153,-0.0449369027377885,-0.18448048679656137
