,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_40
2021-03-24,-0.006781882637226122,-0.006781882637226122,-0.006781882637226122,-0.006781882637226122,-0.006781882637225789,-0.006781882637225345,-0.0067818826372259,-0.0067818826372259
2021-03-25,-0.006470933957852032,-0.006470933957852032,-0.006470933957852032,-0.006470933957852032,-0.006470933957851921,-0.006470933957851477,-0.006470933957851921,-0.006470933957851921
2021-03-26,-0.002791682407010443,-0.002791682407010443,-0.002791682407010443,-0.002791682407010443,-0.002791682407010221,-0.0027916824070097768,-0.002791682407010332,-0.002791682407010332
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,-0.00411526093390624,-0.00411526093390624,-0.00411526093390624,-0.00411526093390624,-0.00411526093390624,-0.004115260933906351,-0.00411526093390624,-0.00411526093390624
2021-04-01,-0.003594842417629418,-0.003594842417629418,-0.003594842417629418,-0.0022311001750727755,-0.0022311001750727755,-0.0022311001750728865,-0.0022311001750727755,-0.003722264367935768
2021-04-02,-0.008968462149689493,-0.008968462149689493,-0.008968462149689493,-0.006702082564416623,-0.006702082564416623,-0.006702082564416734,-0.006702082564416623,-0.008311657319919674
2021-04-05,-0.010046338908808128,-0.010046338908808128,-0.010046338908808128,-0.0059264865539647715,-0.0059264865539647715,-0.0059264865539648826,-0.0059264865539647715,-0.007239467773888952
2021-04-06,-0.003767168895580375,-0.003767168895580375,-0.003767168895580375,-0.0006709784876846037,-0.0006709784876847147,-0.0006709784876849367,-0.0006709784876847147,-0.005126338059724733
2021-04-07,-0.0005599920396217595,-0.0005599920396217595,-0.0005599920396217595,0.0,0.0,0.0,0.0,-0.003673659425714071
2021-04-08,-0.006984174834733015,-0.006984174834733015,-0.006984174834733015,-0.003718471527312528,-0.003718471527312528,-0.003718471527312528,-0.003718471527312528,-0.005192770685923165
2021-04-09,-0.0022078184118795585,-0.0022078184118795585,-0.0022078184118795585,-0.00043870007936397393,-0.0004387000793638629,-0.00043870007936397393,-0.00043870007936397393,-0.002024628745663448
2021-04-12,-0.005257728952568819,-0.005257728952568819,-0.005257728952568819,-0.004476121870870209,-0.004476121870870098,-0.004476121870870098,-0.004476121870869987,-0.005333726031823693
2021-04-13,-0.008806640512017072,-0.008806640512017072,-0.008806640512017072,-0.007536400487584638,-0.007536400487584638,-0.007536400487584638,-0.007536400487584527,-0.009240663447760533
2021-04-14,-0.010896711884944676,-0.010896711884944676,-0.010896711884944676,-0.007676624479131866,-0.007676624479131866,-0.007676624479131866,-0.007676624479131755,-0.009515394254473453
2021-04-15,-0.01346767334057608,-0.01346767334057608,-0.01346767334057608,-0.005987336645814967,-0.005987336645815078,-0.005987336645814856,-0.005987336645814856,-0.009106638106719078
2021-04-16,-0.009785133017702452,-0.009785133017702452,-0.009785133017702452,-0.002218746821273321,-0.002218746821273432,-0.0022187468212732098,-0.002218746821273321,-0.006202435274071272
2021-04-19,-0.004227511857958111,-0.004227511857958111,-0.004227511857958111,0.0,0.0,0.0,0.0,-0.002381730066911447
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,-0.0003170996078674104,-0.0003170996078674104,-0.0003170996078674104,-0.002820390894193836,-0.002820390894193614,-0.002820390894193725,-0.002820390894193614,-0.003266196889345374
2021-04-23,-0.0048866177842634695,-0.0048866177842634695,-0.0048866177842634695,-0.007098231168110369,-0.007098231168110369,-0.007098231168110258,-0.007098231168110369,-0.007867043888023173
2021-04-26,-0.006631530443329203,-0.006631530443329203,-0.006631530443329203,-0.007396968617059074,-0.007396968617059185,-0.007396968617059074,-0.007396968617059185,-0.007020809965340158
2021-04-27,-0.004568976716619155,-0.004568976716619155,-0.004568976716619155,-0.007130360730060237,-0.007130360730060348,-0.007130360730060237,-0.007130360730060237,-0.008096771246965728
2021-04-28,-0.012665311436886317,-0.012665311436886317,-0.012665311436886317,-0.013981470438249932,-0.013981470438249932,-0.013981470438250043,-0.013981470438249932,-0.014297702295805736
2021-04-29,-0.015095059876492067,-0.015095059876492067,-0.015095059876492067,-0.018978483730854645,-0.018978483730854756,-0.018978483730854867,-0.018978483730854645,-0.017690522249460883
2021-04-30,-0.010537953435119318,-0.010537953435119318,-0.010537953435119318,-0.015487425773420105,-0.015487425773420105,-0.015487425773420216,-0.015487425773420105,-0.014474408282396212
2021-05-03,-0.009105024213040935,-0.009105024213040935,-0.009105024213040935,-0.015052409524087818,-0.015052409524087818,-0.015052409524087929,-0.015052409524087706,-0.011826263882115717
2021-05-04,-0.006255509448230279,-0.006255509448230279,-0.006255509448230279,-0.012525967920300474,-0.012525967920300585,-0.012525967920300807,-0.012525967920300474,-0.009287590139901547
2021-05-05,-0.006362077792607557,-0.006362077792607557,-0.006362077792607557,-0.013469314064975091,-0.013469314064975091,-0.013469314064975424,-0.01346931406497498,-0.007785685313501545
2021-05-06,-0.010587355714065771,-0.010587355714065771,-0.010587355714065771,-0.016758806784215263,-0.016758806784215263,-0.016758806784215485,-0.016758806784215152,-0.009415471861553226
2021-05-07,-0.008738697091914993,-0.008738697091914993,-0.008738697091914993,-0.016220620648802253,-0.016220620648802142,-0.016220620648802475,-0.01622062064880203,-0.01112713705538837
2021-05-10,-0.01005881731138103,-0.01005881731138103,-0.01005881731138103,-0.017318798547740655,-0.017318798547740655,-0.017318798547740877,-0.017318798547740544,-0.013902238417156543
2021-05-11,-0.0134609875073467,-0.0134609875073467,-0.0134609875073467,-0.022602558896273606,-0.022602558896273495,-0.022602558896273828,-0.022602558896273495,-0.01897276763349698
2021-05-12,-0.018420607687934187,-0.018420607687934187,-0.018420607687934187,-0.026474756382225628,-0.026474756382225406,-0.02647475638222574,-0.026474756382225406,-0.021796538093097895
2021-05-13,-0.016973364342050323,-0.016973364342050323,-0.016973364342050323,-0.024463144216092747,-0.024463144216092414,-0.024463144216092747,-0.024463144216092414,-0.019233911588294572
2021-05-14,-0.011774657372735975,-0.011774657372735975,-0.011774657372735975,-0.019955900009354655,-0.019955900009354433,-0.019955900009354877,-0.019955900009354433,-0.015097724055869177
2021-05-17,-0.010220339700191428,-0.010220339700191428,-0.010220339700191428,-0.018760474106878422,-0.01876047410687831,-0.018760474106878644,-0.0187604741068782,-0.013627511013776239
2021-05-18,-0.01484227742412958,-0.01484227742412958,-0.01484227742412958,-0.02258013284555438,-0.022580132845554157,-0.02258013284555449,-0.022580132845554157,-0.017369044449537463
2021-05-19,-0.009950900653511341,-0.009950900653511341,-0.009950900653511341,-0.01761924814233451,-0.017619248142334287,-0.01761924814233473,-0.0176192481423344,-0.014403965510093042
2021-05-20,-0.002733052550042303,-0.002733052550042303,-0.002733052550042303,-0.009911938041979762,-0.009911938041979429,-0.009911938041979984,-0.009911938041979429,-0.007544291993789698
2021-05-21,-0.00042734414425082967,-0.00042734414425082967,-0.00042734414425082967,-0.007770000325820425,-0.007770000325820203,-0.007770000325820647,-0.007770000325820314,-0.004634820704877307
2021-05-24,0.0,0.0,0.0,-0.00135496264300905,-0.001354962643008939,-0.001354962643009383,-0.001354962643008939,0.0
2021-05-25,-0.0013914986536248675,-0.0013914986536248675,-0.0013914986536248675,-0.0025983940972624797,-0.0025983940972624797,-0.002598394097262924,-0.0025983940972624797,0.0
2021-05-26,-0.0005502088518973824,-0.0005502088518973824,-0.0005502088518973824,-0.0025960332355097204,-0.0025960332355097204,-0.0025960332355101645,-0.0025960332355098314,0.0
2021-05-27,0.0,0.0,0.0,-0.0006068425239826869,-0.0006068425239827979,-0.000606842523983242,-0.0006068425239829089,0.0
2021-05-28,-0.0013197781368181616,-0.0013197781368181616,-0.0013197781368181616,-0.0011923976198658925,-0.0011923976198660036,-0.0011923976198665587,-0.0011923976198661146,-0.0023226384539734024
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,-0.0055606535630721154,-0.0055606535630721154,-0.0055606535630721154,-0.00639700682588118,-0.00639700682588118,-0.00639700682588118,-0.006397006825881069,-0.006809191542230364
2021-06-03,0.0,0.0,0.0,-0.0025156311485047267,-0.0025156311485047267,-0.0025156311485047267,-0.0025156311485046157,-0.001591485510820334
2021-06-04,0.0,0.0,0.0,-0.0024445146844772614,-0.0024445146844771504,-0.0024445146844772614,-0.0024445146844771504,-0.0030856309391907866
2021-06-07,-0.0034286588373230176,-0.0034286588373230176,-0.0034286588373230176,-0.007106535996760033,-0.007106535996759922,-0.007106535996759922,-0.007106535996759922,-0.007598241782653226
2021-06-08,-0.0023884881061083663,-0.0023884881061083663,-0.0023884881061083663,-0.0063762980562743765,-0.0063762980562743765,-0.0063762980562743765,-0.0063762980562743765,-0.008335957588725407
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00293929632324863
2021-06-10,0.0,0.0,0.0,-0.001295545560946909,-0.001295545560946909,-0.001295545560946798,-0.001295545560946909,-0.003338249611270272
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032101436873542832
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003562153893060249
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006892485713083651
2021-06-16,-0.002151287228035037,-0.002151287228035037,-0.002151287228035037,-0.004889151643645451,-0.004889151643645562,-0.004889151643645562,-0.004889151643645451,-0.0035344135742465532
2021-06-17,-0.007831580669808047,-0.007831580669808047,-0.007831580669808047,-0.007649391870021671,-0.007649391870021782,-0.007649391870021782,-0.007649391870021671,-0.005188099828471571
2021-06-18,-0.0065108316023180235,-0.0065108316023180235,-0.0065108316023180235,-0.008215298895313916,-0.008215298895314138,-0.008215298895314138,-0.008215298895313916,-0.005788754702824694
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,-0.0025905583191099257,-0.0025905583191099257,-0.0025905583191099257,-0.004199779602235054,-0.004199779602234943,-0.004199779602234832,-0.004199779602234943,-0.004842583301897352
2021-06-23,-0.001986520756354637,-0.001986520756354637,-0.001986520756354637,-0.003739276397791036,-0.003739276397790925,-0.003739276397790814,-0.003739276397791036,-0.003907297898312234
2021-06-24,0.0,0.0,0.0,-0.0011950644350640083,-0.0011950644350640083,-0.0011950644350637862,-0.0011950644350641193,-0.0015639159237177402
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,0.0,-0.002176423769747582,-0.002176423769747693,-0.002176423769747804,-0.002176423769747693,-0.0023710963816814257
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909427012,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909425901,-0.0010177026909427012
2021-07-02,-0.0001671226554390559,-0.0001671226554390559,-0.0001671226554390559,-0.0001671226554389449,-0.0001671226554389449,-0.00016712265543883387,-0.0001671226554389449,-0.0001671226554389449
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608022706,-0.0014680120608021596,-0.0014680120608021596,-0.0014680120608022706,-0.0014680120608021596
2021-07-08,-0.009211835560930193,-0.009211835560930193,-0.009211835560930193,-0.009211835560930304,-0.009211835560930193,-0.00921183556092997,-0.009211835560930193,-0.009211835560930193
2021-07-09,-0.010291910420591965,-0.010291910420591965,-0.010291910420591965,-0.010291910420591965,-0.010291910420591854,-0.010291910420591743,-0.010291910420591854,-0.010291910420591965
2021-07-12,-0.01036450799298827,-0.01036450799298827,-0.01036450799298827,-0.010364507992988159,-0.010364507992988159,-0.010364507992987937,-0.010364507992988159,-0.01036450799298827
2021-07-13,-0.010537041477915787,-0.010537041477915787,-0.010537041477915787,-0.010537041477915565,-0.010537041477915565,-0.010537041477915454,-0.010537041477915565,-0.010537041477915787
2021-07-14,-0.011297256880063555,-0.011297256880063555,-0.011297256880063555,-0.011297256880063444,-0.011297256880063444,-0.011297256880063222,-0.011297256880063444,-0.011297256880063555
2021-07-15,-0.013094040592062539,-0.013094040592062539,-0.013094040592062539,-0.013094040592062428,-0.013094040592062428,-0.013094040592062206,-0.013094040592062428,-0.013094040592062539
2021-07-16,-0.018448013771287686,-0.018448013771287686,-0.018448013771287686,-0.018448013771287464,-0.018448013771287464,-0.01844801377128724,-0.018448013771287464,-0.018448013771287575
2021-07-19,-0.02371279442119012,-0.02371279442119012,-0.02371279442119012,-0.02371279442119001,-0.02371279442119001,-0.023712794421189676,-0.02371279442119001,-0.02371279442119012
2021-07-20,-0.024323131145925547,-0.024323131145925547,-0.024323131145925547,-0.024323131145925436,-0.024323131145925547,-0.024323131145925214,-0.024323131145925436,-0.024323131145925547
2021-07-21,-0.025482621731901522,-0.025482621731901522,-0.025482621731901522,-0.02548262173190141,-0.025482621731901522,-0.02548262173190119,-0.0254826217319013,-0.02548262173190141
2021-07-22,-0.027889711225540847,-0.027889711225540847,-0.027889711225540847,-0.027889711225540625,-0.027889711225540736,-0.027889711225540403,-0.027889711225540625,-0.027889711225540625
2021-07-23,-0.030953871136324973,-0.030953871136324973,-0.030953871136324973,-0.03095387113632475,-0.030953871136325084,-0.03095387113632453,-0.030953871136324973,-0.03095387113632475
2021-07-26,-0.032787047070881536,-0.032787047070881536,-0.032787047070881536,-0.0327870470708812,-0.032787047070881536,-0.03278704707088109,-0.032787047070881425,-0.032787047070881314
2021-07-27,-0.03868611745428163,-0.03868611745428163,-0.03868611745428163,-0.0386861174542813,-0.03868611745428163,-0.03868611745428119,-0.03868611745428141,-0.0386861174542813
2021-07-28,-0.04332947863751391,-0.04332947863751391,-0.04332947863751391,-0.043329478637513574,-0.04332947863751391,-0.04332947863751335,-0.043329478637513685,-0.043329478637513574
2021-07-29,-0.04066455603229491,-0.04066455603229491,-0.04066455603229491,-0.040664556032294574,-0.04066455603229502,-0.04066455603229446,-0.040664556032294685,-0.04066455603229446
2021-07-30,-0.04078539340446552,-0.04078539340446552,-0.04078539340446552,-0.0407853934044653,-0.04078539340446552,-0.040785393404465076,-0.0407853934044653,-0.04078539340446519
2021-08-02,-0.04211216399663076,-0.04211216399663076,-0.04211216399663076,-0.042112163996630425,-0.04211216399663076,-0.0421121639966302,-0.042112163996630536,-0.042112163996630425
2021-08-03,-0.04339694788927129,-0.04339694788927129,-0.04339694788927129,-0.043396947889270954,-0.043396947889271176,-0.04339694788927073,-0.043396947889271065,-0.043396947889270954
2021-08-04,-0.03913436472255538,-0.03913436472255538,-0.03913436472255538,-0.03913436472255505,-0.03913436472255527,-0.039134364722554826,-0.03913436472255505,-0.03913436472255494
2021-08-05,-0.038007342338098216,-0.038007342338098216,-0.038007342338098216,-0.038007342338097994,-0.038007342338098216,-0.03800734233809766,-0.03800734233809788,-0.03800734233809788
2021-08-06,-0.03409222987280769,-0.03409222987280769,-0.03409222987280769,-0.034092229872807245,-0.03409222987280758,-0.03409222987280702,-0.034092229872807134,-0.034092229872807134
2021-08-09,-0.03315416411988226,-0.03315416411988226,-0.03315416411988226,-0.03315416411988181,-0.03315416411988226,-0.03315416411988159,-0.03315416411988181,-0.03315416411988181
2021-08-10,-0.03750182232671129,-0.03750182232671129,-0.03750182232671129,-0.03750182232671062,-0.037501822326711176,-0.03750182232671051,-0.03750182232671073,-0.03750182232671073
2021-08-11,-0.036523435221057055,-0.036523435221057055,-0.036523435221057055,-0.03652343522105628,-0.03652343522105683,-0.03652343522105628,-0.03652343522105639,-0.0365234352210565
2021-08-12,-0.03349425525063121,-0.03349425525063121,-0.03349425525063121,-0.03349425525063032,-0.03349425525063099,-0.033494255250630434,-0.033494255250630545,-0.033494255250630545
2021-08-13,-0.035003192015402695,-0.035003192015402695,-0.035003192015402695,-0.03500319201540192,-0.035003192015402584,-0.03500319201540203,-0.03500319201540214,-0.03500319201540203
2021-08-16,-0.03674227119858475,-0.03674227119858475,-0.03674227119858475,-0.03674227119858409,-0.03674227119858464,-0.03674227119858409,-0.03674227119858409,-0.03674227119858409
